canton,2012_1_polarity,2012_2_polarity,2012_3_polarity,2012_4_polarity,2012_5_polarity,2012_6_polarity,2012_7_polarity,2012_8_polarity,2012_9_polarity,2012_10_polarity,2012_11_polarity,2012_12_polarity,2012_13_polarity,2012_14_polarity,2012_15_polarity,2012_16_polarity,2012_17_polarity,2012_18_polarity,2012_19_polarity,2012_20_polarity,2012_21_polarity,2012_22_polarity,2012_23_polarity,2012_24_polarity,2012_25_polarity,2012_26_polarity,2012_27_polarity,2012_28_polarity,2012_29_polarity,2012_30_polarity,2012_31_polarity,2012_32_polarity,2012_33_polarity,2012_34_polarity,2012_35_polarity,2012_36_polarity,2012_37_polarity,2012_38_polarity,2012_39_polarity,2012_40_polarity,2012_41_polarity,2012_42_polarity,2012_43_polarity,2012_44_polarity,2012_45_polarity,2012_46_polarity,2012_47_polarity,2012_48_polarity,2012_49_polarity,2012_50_polarity,2012_51_polarity,2012_52_polarity,2013_1_polarity,2013_2_polarity,2013_3_polarity,2013_4_polarity,2013_5_polarity,2013_6_polarity,2013_7_polarity,2013_8_polarity,2013_9_polarity,2013_10_polarity,2013_11_polarity,2013_12_polarity,2013_13_polarity,2013_14_polarity,2013_15_polarity,2013_16_polarity,2013_17_polarity,2013_18_polarity,2013_19_polarity,2013_20_polarity,2013_21_polarity,2013_22_polarity,2013_23_polarity,2013_24_polarity,2013_25_polarity,2013_26_polarity,2013_27_polarity,2013_28_polarity,2013_29_polarity,2013_30_polarity,2013_31_polarity,2013_32_polarity,2013_33_polarity,2013_34_polarity,2013_35_polarity,2013_36_polarity,2013_37_polarity,2013_38_polarity,2013_39_polarity,2013_40_polarity,2013_41_polarity,2013_42_polarity,2013_43_polarity,2013_44_polarity,2013_45_polarity,2013_46_polarity,2013_47_polarity,2013_48_polarity,2013_49_polarity,2013_50_polarity,2013_51_polarity,2013_52_polarity,2014_1_polarity,2014_2_polarity,2014_3_polarity,2014_4_polarity,2014_5_polarity,2014_6_polarity,2014_7_polarity,2014_8_polarity,2014_9_polarity,2014_10_polarity,2014_11_polarity,2014_12_polarity,2014_13_polarity,2014_14_polarity,2014_15_polarity,2014_16_polarity,2014_17_polarity,2014_18_polarity,2014_19_polarity,2014_20_polarity,2014_21_polarity,2014_22_polarity,2014_23_polarity,2014_24_polarity,2014_25_polarity,2014_26_polarity,2014_27_polarity,2014_28_polarity,2014_29_polarity,2014_30_polarity,2014_31_polarity,2014_32_polarity,2014_33_polarity,2014_34_polarity,2014_35_polarity,2014_36_polarity,2014_37_polarity,2014_38_polarity,2014_39_polarity,2014_40_polarity,2014_41_polarity,2014_42_polarity,2014_43_polarity,2014_44_polarity,2014_45_polarity,2014_46_polarity,2014_47_polarity,2014_48_polarity,2014_49_polarity,2014_50_polarity,2014_51_polarity,2014_52_polarity,2015_1_polarity,2015_2_polarity,2015_3_polarity,2015_4_polarity,2015_5_polarity,2015_6_polarity,2015_7_polarity,2015_8_polarity,2015_9_polarity,2015_10_polarity,2015_11_polarity,2015_12_polarity,2015_13_polarity,2015_14_polarity,2015_15_polarity,2015_16_polarity,2015_17_polarity,2015_18_polarity,2015_19_polarity,2015_20_polarity,2015_21_polarity,2015_22_polarity,2015_23_polarity,2015_24_polarity,2015_25_polarity,2015_26_polarity,2015_27_polarity,2015_28_polarity,2015_29_polarity,2015_30_polarity,2015_31_polarity,2015_32_polarity,2015_33_polarity,2015_34_polarity,2015_35_polarity,2015_36_polarity,2015_37_polarity,2015_38_polarity,2015_39_polarity,2015_40_polarity,2015_41_polarity,2015_42_polarity,2015_43_polarity,2015_44_polarity,2015_45_polarity,2015_46_polarity,2015_47_polarity,2015_48_polarity,2015_49_polarity,2015_50_polarity,2015_51_polarity,2015_52_polarity,2016_1_polarity,2016_2_polarity,2016_3_polarity,2016_4_polarity,2016_5_polarity,2016_6_polarity,2016_7_polarity,2016_8_polarity,2016_9_polarity,2016_10_polarity,2016_11_polarity,2016_12_polarity,2016_13_polarity,2016_14_polarity,2016_15_polarity,2016_16_polarity,2016_17_polarity,2016_18_polarity,2016_19_polarity,2016_20_polarity,2016_21_polarity,2016_22_polarity,2016_23_polarity,2016_24_polarity,2016_25_polarity,2016_26_polarity,2016_27_polarity,2016_28_polarity,2016_29_polarity,2016_30_polarity,2016_31_polarity,2016_32_polarity,2016_33_polarity,2016_34_polarity,2016_35_polarity,2016_36_polarity,2016_37_polarity,2016_38_polarity,2016_39_polarity,2016_40_polarity,2016_41_polarity,2016_42_polarity,2016_43_polarity,2016_44_polarity,2016_45_polarity,2016_46_polarity,2016_47_polarity,2016_48_polarity,2016_49_polarity,2016_50_polarity,2016_51_polarity,2016_52_polarity
AG,0.08333333333333333,0.08695652173913043,-0.08695652173913043,0.0975609756097561,0.125,0.045454545454545456,0.025,0.09523809523809523,0.19047619047619047,0.16129032258064516,0.0,0.04081632653061224,-0.041666666666666664,0.2,0.07692307692307693,0.10638297872340426,0.058823529411764705,0.04721030042918455,0.08928571428571429,0.024193548387096774,0.044444444444444446,0.0670391061452514,0.0765661252900232,0.1220159151193634,0.0855457227138643,0.1,0.12111801242236025,0.09969788519637462,0.0858085808580858,0.06153846153846154,0.26519337016574585,0.07516339869281045,0.024390243902439025,0.047244094488188976,0.09813084112149532,0.13095238095238096,-0.5,0.08394160583941605,0.0935672514619883,0.04899135446685879,0.058823529411764705,0.12363636363636364,0.06460674157303371,0.07418397626112759,0.11538461538461539,0.06470588235294118,0.06971153846153846,0.07435897435897436,0.09657320872274143,0.036303630363036306,0.01838235294117647,0.07894736842105263,0.07599309153713299,0.04643962848297214,0.057065217391304345,0.07540983606557378,0.04559270516717325,0.0703125,0.06624605678233439,-0.03398926654740608,0.006622516556291391,0.05912596401028278,-0.017045454545454544,0.03305785123966942,-0.019138755980861243,0.07120743034055728,0.060085836909871244,0.14285714285714285,0.08047690014903129,0.08597285067873303,0.0379746835443038,0.03598484848484849,0.12279151943462897,0.21380243572395127,0.14108352144469527,0.13997985901309165,0.31950207468879666,0.14102564102564102,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.1228813559322034,0.0633245382585752,0.10510510510510511,0.06349206349206349,0.12436548223350254,0.09278350515463918,0.06340057636887608,0.07293354943273905,0.05825242718446602,0.1309255079006772,0.11756569847856155,0.12771864877371586,0.1575091575091575,0.13646532438478748,0.12287104622871046,0.05461254612546126,0.13742690058479531,0.08179419525065963,0.09949622166246852,0.09497964721845319,0.1181702668360864,0.14347202295552366,0.13784764207980654,0.07620164126611957,0.12410501193317422,0.09731543624161074,0.11756935270805813,0.0849609375,0.0853932584269663,0.04434250764525994,0.07777777777777778,0.07154471544715447,0.0898021308980213,0.1282952548330404,0.08415147265077139,0.11776061776061776,0.06359102244389027,0.09872611464968153,0.054567022538552785,0.06998444790046657,0.10474631751227496,0.009698275862068966,0.09261744966442953,0.07782101167315175,0.1885245901639344,0.13643926788685523,0.08634222919937205,0.12554112554112554,0.12717770034843207,0.12585034013605442,0.13185185185185186,0.10981697171381032,0.1066066066066066,0.07815275310834814,0.10324483775811209,0.0975609756097561,No Data,No Data,0.10726643598615918,0.12571428571428572,0.13074204946996468,0.0873015873015873,0.05448717948717949,0.1024390243902439,0.08633093525179857,0.0708955223880597,0.07664233576642336,0.04411764705882353,0.10512129380053908,0.10789473684210527,0.12121212121212122,0.05027932960893855,0.0,0.12316715542521994,0.12658227848101267,0.14092140921409213,0.1273209549071618,0.08,No Data,No Data,No Data,No Data,No Data,0.015873015873015872,0.10703363914373089,0.13814432989690723,0.10263157894736842,0.08836206896551724,0.060665362035225046,0.08315098468271334,0.06696428571428571,0.11513859275053305,0.09046454767726161,0.046228710462287104,0.09090909090909091,0.11363636363636363,0.08733624454148471,0.14666666666666667,0.08426966292134831,0.14098360655737704,0.12643678160919541,0.125,0.05504587155963303,0.127831715210356,0.10074937552039967,-0.024193548387096774,No Data,No Data,No Data,0.022667829119442023,0.029469548133595286,0.024008350730688934,0.03757225433526012,0.14047619047619048,0.12,0.0745697896749522,0.10617760617760617,0.14492753623188406,0.10304449648711944,0.04216867469879518,0.08167330677290836,0.07710843373493977,0.10913705583756345,0.14701378254211334,0.09379968203497616,0.05514157973174367,0.09381663113006397,0.07692307692307693,0.11937377690802348,0.11787072243346007,0.116331096196868,0.12258064516129032,0.07951807228915662,0.0807899461400359,0.10218978102189781,0.07885304659498207,0.09939148073022312,0.09556786703601108,0.08764519535374868,0.05770450221940393,0.07192254495159059,0.06839186691312385,0.07731958762886598,0.07809110629067245,0.10679611650485436,0.0951417004048583,0.12007874015748031,0.1305732484076433,0.13916500994035785,0.0870488322717622,0.12028725314183124,0.12435233160621761,No Data,No Data,0.09855072463768116,0.11678832116788321,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
AI,No Data,No Data,0.0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.2857142857142857,0.14285714285714285,0.12195121951219512,0.2702702702702703,0.06666666666666667,-0.03571428571428571,0.13513513513513514,-0.08695652173913043,0.0,0.0,0.0,0.16666666666666666,0.037037037037037035,1.0,0.14285714285714285,0.15384615384615385,-0.3333333333333333,0.0,0.0,0.0,-0.5,0.0,0.3333333333333333,0.0,0.0,0.2,No Data,0.0,0.08333333333333333,No Data,0.0,0.0,1.0,No Data,0.3333333333333333,0.5,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.16666666666666666,0.5,0.2,0.5,0.0,1.0,-0.4444444444444444,0.0,0.0,0.5,-0.06666666666666667,-0.1111111111111111,0.0,0.0,0.4,-0.1,0.18181818181818182,-0.25,-0.058823529411764705,0.3333333333333333,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.0,-0.14285714285714285,0.125,0.2727272727272727,0.0,0.1111111111111111,0.2222222222222222,0.2,-0.125,0.3333333333333333,-0.14285714285714285,0.25,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.5714285714285714,No Data,0.23076923076923078,0.0,0.0,0.0,0.1111111111111111,0.07142857142857142,0.07142857142857142,0.11764705882352941,0.14634146341463414,0.23076923076923078,0.25,0.1875,0.13043478260869565,0.16666666666666666,0.0,0.16666666666666666,0.1111111111111111,0.2,0.3333333333333333,No Data,0.0,0.25,0.0,0.4,0.2,-0.0625,0.3333333333333333,0.2,-0.2,No Data,No Data,No Data,0.0,-0.5,0.0,0.5,0.0,No Data,-0.3333333333333333,0.0,0.0,1.0,0.0,No Data,0.0,0.0,No Data,0.0,0.0,0.0,-0.25,0.0,No Data,No Data,No Data,No Data,No Data,0.0,0.0,0.25,0.14285714285714285,0.0,0.3333333333333333,0.16666666666666666,0.375,0.4,0.125,0.4,0.3333333333333333,0.0,0.14285714285714285,0.13043478260869565,0.09090909090909091,0.2857142857142857,0.0,0.1111111111111111,0.375,0.2222222222222222,0.13333333333333333,0.5,No Data,No Data,No Data,0.3333333333333333,0.25,0.0,0.5,0.5,0.0,0.11764705882352941,-0.14285714285714285,0.14285714285714285,-0.08695652173913043,0.0,0.25,1.0,0.0,0.0,0.25,No Data,0.5,0.0,0.0,0.0,-0.14285714285714285,0.15384615384615385,0.1111111111111111,0.0,0.3333333333333333,0.42857142857142855,0.2857142857142857,0.125,0.05263157894736842,0.0,0.07142857142857142,0.07692307692307693,0.3333333333333333,0.35294117647058826,0.05405405405405406,0.09523809523809523,-0.07692307692307693,0.3333333333333333,0.1111111111111111,0.17647058823529413,0.1111111111111111,0.0,No Data,No Data,-0.18181818181818182,-0.16666666666666666,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
AR,0.0,No Data,0.0,No Data,1.0,No Data,No Data,No Data,0.5,0.0,No Data,No Data,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,-0.1111111111111111,0.18181818181818182,0.125,0.058823529411764705,0.15,0.11538461538461539,-0.25,0.0,0.1,0.0,No Data,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.3333333333333333,0.23076923076923078,0.05,0.25,0.23076923076923078,0.22580645161290322,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.17647058823529413,0.16,0.08695652173913043,0.0,0.0,0.0,0.1111111111111111,0.25,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,-0.2222222222222222,0.16666666666666666,0.14285714285714285,0.0,0.125,-0.058823529411764705,-0.07142857142857142,0.3333333333333333,0.0,0.11538461538461539,0.5384615384615384,0.5142857142857142,0.10714285714285714,0.11688311688311688,0.9358974358974359,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.0,0.1,0.0,0.0,0.07246376811594203,-0.5116279069767442,0.125,0.847457627118644,0.1111111111111111,0.06666666666666667,0.08333333333333333,0.125,0.0625,0.14285714285714285,0.011235955056179775,0.0,0.0,0.0,0.047619047619047616,0.02040816326530612,0.11475409836065574,0.0,0.0,0.0,0.16666666666666666,0.0,-0.14285714285714285,0.0,0.2,0.717391304347826,-0.16666666666666666,0.0,0.25,0.0,0.0,-0.1111111111111111,-0.25,0.0,-0.2,-0.10526315789473684,0.16279069767441862,0.07692307692307693,0.0,0.05263157894736842,0.0,0.0,0.16666666666666666,0.23809523809523808,0.0,-0.375,-0.045454545454545456,0.16666666666666666,0.08333333333333333,0.07142857142857142,-0.3,0.0,No Data,No Data,-0.1111111111111111,0.0,0.5,0.0,0.0,0.25,0.0,0.10526315789473684,0.0,0.45454545454545453,0.3,-0.14285714285714285,-0.23076923076923078,0.0,0.16666666666666666,0.125,-0.18181818181818182,0.0625,-0.058823529411764705,-1.0,No Data,No Data,No Data,No Data,No Data,0.1,0.14285714285714285,0.0,0.1111111111111111,0.03571428571428571,0.0,0.06666666666666667,0.045454545454545456,0.14285714285714285,0.0,0.4,-0.2222222222222222,0.1111111111111111,0.42857142857142855,0.14285714285714285,0.21739130434782608,0.4444444444444444,0.13043478260869565,0.05555555555555555,0.15789473684210525,0.14285714285714285,0.05263157894736842,0.3333333333333333,No Data,No Data,No Data,0.0,0.23529411764705882,0.0,0.07894736842105263,-0.0625,0.0851063829787234,0.09090909090909091,-0.034482758620689655,0.1,0.05405405405405406,0.21212121212121213,0.10810810810810811,-0.16666666666666666,0.17647058823529413,0.06451612903225806,0.07407407407407407,0.1724137931034483,0.34782608695652173,0.23076923076923078,0.06666666666666667,0.029411764705882353,-0.07692307692307693,0.18518518518518517,0.13043478260869565,-0.08823529411764706,0.14705882352941177,0.10810810810810811,0.05,0.08823529411764706,0.0975609756097561,0.3333333333333333,0.19230769230769232,0.0625,0.0,0.09090909090909091,-0.037037037037037035,0.11428571428571428,0.2222222222222222,0.1111111111111111,0.05555555555555555,0.42857142857142855,-0.05,0.0,No Data,No Data,0.18181818181818182,0.09090909090909091,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
BE,0.06785714285714285,0.0,0.0,-0.014492753623188406,-0.015873015873015872,0.018518518518518517,0.07462686567164178,0.05555555555555555,0.0,0.057692307692307696,0.05,-0.03225806451612903,0.04,0.05128205128205128,0.09090909090909091,0.0636182902584493,0.11342155009451796,0.075,0.08530805687203792,-0.038869257950530034,0.11191335740072202,0.0869120654396728,0.09825870646766169,0.1188118811881188,0.0867178924259056,0.10206084396467124,0.06697674418604652,0.07272727272727272,0.05352480417754569,0.09201623815967523,0.06653992395437262,0.064,0.08066298342541436,-0.07566938300349244,0.04950495049504951,0.0049504950495049506,0.0,0.057203389830508475,0.1601123595505618,0.060228452751817235,0.05812574139976275,0.08032786885245902,0.06684491978609626,0.08659549228944247,0.057663125948406675,0.051560379918588875,0.04895104895104895,0.03333333333333333,0.06443298969072164,0.08099688473520249,0.05093167701863354,0.07986406117247238,0.07930214115781126,-0.04703476482617587,0.07125603864734299,0.054223149113660066,-0.017985611510791366,0.055944055944055944,0.0351035103510351,0.08438818565400844,0.02335766423357664,0.05517241379310345,0.04161248374512354,0.08129032258064516,0.017699115044247787,0.054858934169279,0.037383177570093455,0.09375,0.05491698595146871,0.07730923694779117,0.044921875,0.04863582443653618,0.06644144144144144,0.040632054176072234,0.03862660944206009,0.09321340964840556,0.10653409090909091,0.14500941619585686,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.09641255605381166,0.10886075949367088,0.07703488372093023,0.054945054945054944,0.08048780487804878,0.0965034965034965,0.08344733242134063,0.08641975308641975,0.10708661417322834,0.10770750988142293,0.1178343949044586,0.08966074313408724,0.0625,0.07104984093319194,0.07279344858962693,0.08790593505039193,0.07884615384615384,0.06903553299492386,0.06471816283924843,0.03823529411764706,0.07603464870067372,0.07648026315789473,0.08861671469740634,0.07875647668393783,0.08616600790513834,0.08234362628661916,0.07193515704154002,0.07136997538966366,0.07764265668849392,0.08997050147492626,0.09260700389105059,0.07414829659318638,0.0867003367003367,0.037937743190661476,0.08522212148685404,0.08133086876155268,0.03133640552995392,0.09717868338557993,0.11965192168237854,0.11296162201303403,0.10570626753975679,0.07095926412614981,0.10216256524981357,0.09817549956559514,0.0253592561284869,0.06748466257668712,0.11248374512353707,0.11937716262975778,0.04193076548025353,0.08930008045052293,0.12708018154311648,0.06714876033057851,0.14724919093851133,0.04619565217391304,0.25748502994011974,0.11347517730496454,No Data,No Data,0.14463840399002495,0.09537299338999056,0.09767718880285885,0.1318506751389992,0.1056338028169014,0.12857142857142856,0.009881422924901186,0.07206317867719644,0.09222886421861656,0.07384987893462469,0.043936731107205626,0.05910931174089069,0.13113435237329044,0.118491921005386,0.075,0.14170854271356784,0.42175986129172083,0.134936539746159,0.07780979827089338,0.2037037037037037,No Data,No Data,No Data,No Data,No Data,0.058624577226606536,0.10533076429030186,0.10539682539682539,0.08873720136518772,0.10611928737412858,-0.07989130434782608,0.10669191919191919,0.12490650710545999,0.1529824561403509,0.1170839469808542,0.11896135265700483,0.1079245283018868,0.12953995157384987,0.10294117647058823,0.09778012684989429,0.14724838869608328,0.11605206073752712,0.1097708082026538,0.13013698630136986,0.14528703047484054,0.11489040060468632,0.12409420289855072,0.1388101983002833,No Data,No Data,No Data,0.07042253521126761,0.10912511759172154,0.07645722937168811,0.11179740580605312,0.10793423874195854,0.10504201680672269,0.11641541038525963,0.10128913443830571,0.10950080515297907,0.09239842726081259,0.11818181818181818,0.11920529801324503,0.11838989739542226,0.13049853372434017,0.11897590361445783,0.1447841726618705,0.1001926782273603,0.1139344262295082,0.09725685785536159,0.14494988434849654,0.11436351259360109,0.11061285500747384,0.12208835341365462,0.106158357771261,0.10227272727272728,0.12298387096774194,0.11402714932126697,0.09121909633418585,0.11615833874107723,0.12842361533779673,0.1398644485520641,0.1287779237844941,0.12207602339181287,0.13114754098360656,0.1178474114441417,0.12362301101591187,0.13675213675213677,0.11904761904761904,0.1063204311611955,0.11309867282169649,0.11665053242981607,0.11288659793814433,0.12396694214876033,No Data,No Data,0.13953488372093023,0.12318286151491967,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
BL,0.06578947368421052,0.0,0.5,0.0,0.0,1.0,0.0,-0.3333333333333333,0.25,-0.2857142857142857,0.0,0.25,0.125,-0.5,0.0,0.017241379310344827,0.2755102040816326,0.0641025641025641,-0.5040650406504065,0.08130081300813008,0.05263157894736842,-0.04716981132075472,-0.5135135135135135,0.02197802197802198,0.006211180124223602,0.047058823529411764,-0.08333333333333333,0.08878504672897196,0.15428571428571428,0.09166666666666666,0.14393939393939395,0.03821656050955414,0.12056737588652482,0.11046511627906977,0.07219251336898395,0.08620689655172414,No Data,0.025477707006369428,0.021052631578947368,0.11016949152542373,0.08904109589041095,0.1,0.11379310344827587,0.07167235494880546,0.08053691275167785,0.02358490566037736,0.05533596837944664,0.050314465408805034,0.07051282051282051,0.0,0.09931506849315068,0.05454545454545454,0.10722610722610723,0.08658008658008658,0.13983050847457626,0.0658682634730539,0.11908646003262642,0.08041958041958042,0.07142857142857142,0.109375,0.1036036036036036,-0.014634146341463415,0.09844559585492228,0.08,0.07368421052631578,0.01744186046511628,0.09973753280839895,0.08561643835616438,0.004098360655737705,0.11836734693877551,0.005154639175257732,0.038910505836575876,0.0668693009118541,0.08463949843260188,0.12222222222222222,0.11746031746031746,0.10904872389791183,0.07352941176470588,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.02,0.05154639175257732,0.07861635220125786,0.13114754098360656,0.1524163568773234,0.12987012987012986,0.11343283582089553,0.07744107744107744,0.1004566210045662,0.14418604651162792,0.021806853582554516,0.1131957473420888,0.07090464547677261,0.060240963855421686,0.11692307692307692,0.05029296875,0.14893617021276595,0.1,0.09163346613545817,0.09352517985611511,0.013888888888888888,0.08185053380782918,0.10139860139860139,0.12121212121212122,0.05069124423963134,0.00546448087431694,0.15254237288135594,0.10714285714285714,0.1198501872659176,0.05970149253731343,0.09565217391304348,0.08943089430894309,0.15151515151515152,0.05223880597014925,0.1377245508982036,0.0851063829787234,0.06914893617021277,0.13270142180094788,0.10755813953488372,0.12264150943396226,0.1593625498007968,0.05113636363636364,0.10285714285714286,0.29023746701846964,0.10687022900763359,0.053811659192825115,0.07177033492822966,0.10080645161290322,0.13818181818181818,0.15333333333333332,0.1744186046511628,0.07627118644067797,0.08,0.05714285714285714,0.11170212765957446,0.2857142857142857,No Data,No Data,0.1643835616438356,0.12794612794612795,0.07317073170731707,0.07058823529411765,0.19455252918287938,0.1689497716894977,0.2,0.0658682634730539,0.047619047619047616,0.06,0.061068702290076333,0.14444444444444443,0.0975609756097561,0.17045454545454544,0.1111111111111111,-0.014492753623188406,0.05925925925925926,0.10743801652892562,0.0728476821192053,0.3333333333333333,No Data,No Data,No Data,No Data,No Data,0.1437125748502994,0.15555555555555556,0.045454545454545456,0.056338028169014086,0.06349206349206349,0.128,0.15428571428571428,0.10059171597633136,0.11458333333333333,0.1258741258741259,0.08421052631578947,0.09655172413793103,0.075,0.08108108108108109,0.13095238095238096,0.15416666666666667,0.11418685121107267,0.20622568093385213,0.08868501529051988,0.09693877551020408,0.10638297872340426,0.12138728323699421,0.0,No Data,No Data,No Data,0.08450704225352113,0.09163346613545817,0.15897435897435896,0.08670520231213873,0.12105263157894737,0.1464968152866242,0.3062015503875969,0.11764705882352941,0.057692307692307696,0.136986301369863,0.09022556390977443,0.008264462809917356,0.11801242236024845,0.1111111111111111,0.1564625850340136,0.19879518072289157,0.23333333333333334,0.11764705882352941,0.10891089108910891,0.09595959595959595,0.17142857142857143,0.17142857142857143,0.07228915662650602,0.09623430962343096,0.13125,0.12878787878787878,0.16759776536312848,0.14666666666666667,0.06707317073170732,0.11940298507462686,0.06711409395973154,0.15476190476190477,0.1065989847715736,0.05084745762711865,0.16355140186915887,0.1340782122905028,0.08888888888888889,0.18666666666666668,0.12080536912751678,0.1390728476821192,0.11627906976744186,0.013100436681222707,0.07058823529411765,No Data,No Data,0.1276595744680851,0.17258883248730963,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
BS,0.025,0.06451612903225806,0.058823529411764705,0.06451612903225806,-0.03125,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,0.08333333333333333,0.12,0.15,-0.15,-0.03333333333333333,0.11467889908256881,0.09333333333333334,0.06204379562043796,0.1773049645390071,0.11846689895470383,0.13738019169329074,-0.05405405405405406,0.05218855218855219,0.08597285067873303,0.10674157303370786,0.06363636363636363,0.09090909090909091,0.13377926421404682,0.11072664359861592,0.09454545454545454,0.07458563535911603,0.10354223433242507,0.08771929824561403,0.06985294117647059,0.022964509394572025,0.13023255813953488,No Data,-0.011547344110854504,0.05236907730673317,0.020224719101123594,0.11413043478260869,0.12091503267973856,0.07838983050847458,0.041666666666666664,0.10955710955710955,0.1175115207373272,0.058823529411764705,0.07900677200902935,0.09090909090909091,0.09009009009009009,0.08685968819599109,0.06923076923076923,0.05291005291005291,0.05955334987593052,0.045454545454545456,0.03054989816700611,0.07489878542510121,0.031055900621118012,0.05448717948717949,0.045454545454545456,0.08385093167701864,0.050793650793650794,0.026859504132231406,0.07027027027027027,0.08058608058608059,0.05660377358490566,0.08315565031982942,0.06904231625835189,0.026615969581749048,0.03917525773195876,0.019417475728155338,0.06940874035989718,0.06666666666666667,0.0646900269541779,0.07516339869281045,0.04296296296296296,0.09751434034416825,0.08450704225352113,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.07079646017699115,0.09116809116809117,0.11462450592885376,-0.030405405405405407,0.04559270516717325,-0.0033222591362126247,0.10204081632653061,0.06472491909385113,0.09395973154362416,0.09558823529411764,0.08,0.11038961038961038,0.09623430962343096,0.09969788519637462,-0.002551020408163265,0.059375,0.14084507042253522,0.1348314606741573,0.10198300283286119,0.05336426914153132,0.1192468619246862,0.07547169811320754,0.04472843450479233,0.02197802197802198,0.12128146453089245,0.10445205479452055,0.00546448087431694,0.11693242217160213,0.07191316146540028,0.05963302752293578,-0.013921113689095127,0.09287257019438445,0.15513126491646778,0.04892966360856269,0.12721893491124261,0.08307692307692308,0.047619047619047616,0.11297071129707113,0.054441260744985676,0.0726643598615917,0.17073170731707318,0.02702702702702703,0.08951406649616368,0.21085271317829457,0.1079429735234216,0.0970464135021097,0.13,0.06128133704735376,0.1132596685082873,0.10882352941176471,0.07364975450081833,0.1134020618556701,0.1134453781512605,0.07894736842105263,0.10171730515191546,0.19047619047619047,No Data,No Data,0.06561360874848117,0.08143322475570032,0.09051724137931035,0.07575757575757576,0.058823529411764705,0.11627906976744186,0.1419753086419753,0.03289473684210526,0.08074534161490683,0.14893617021276595,0.11764705882352941,0.10526315789473684,0.09961685823754789,0.10884353741496598,-0.16666666666666666,0.12915129151291513,0.08247422680412371,0.09398496240601503,0.054982817869415807,0.125,No Data,No Data,No Data,No Data,No Data,0.10954063604240283,0.13807531380753138,0.09037900874635568,0.08867924528301886,0.06801007556675064,0.13801452784503632,0.12040133779264214,0.12285012285012285,0.18214285714285713,0.11246200607902736,0.1276595744680851,0.07894736842105263,0.14450867052023122,0.15550239234449761,0.07575757575757576,0.17857142857142858,0.12021857923497267,0.11263736263736264,0.15637860082304528,0.044854881266490766,0.13050075872534142,0.12440191387559808,0.1223021582733813,No Data,No Data,No Data,0.09583333333333334,0.12476370510396975,0.15121951219512195,0.13122171945701358,0.1286549707602339,0.11813186813186813,0.15561959654178675,0.0857843137254902,0.11239193083573487,0.14814814814814814,0.145985401459854,0.15319148936170213,0.10557184750733138,0.1220159151193634,0.15,0.0761904761904762,0.12162162162162163,0.16120906801007556,0.12195121951219512,0.1225296442687747,0.11861861861861862,0.10520722635494155,0.19068736141906872,0.09467455621301775,0.07739307535641547,0.09762532981530343,0.08314087759815242,0.15302491103202848,0.10714285714285714,0.10585885486018642,0.11650485436893204,0.11713665943600868,0.1111111111111111,0.15715062533985863,0.11331444759206799,0.11991434689507495,0.11827956989247312,0.1295774647887324,0.0861244019138756,0.09819121447028424,0.15151515151515152,0.10743801652892562,0.12883435582822086,No Data,No Data,0.08908045977011494,0.08895705521472393,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
