canton,"2012,02,14_polarity","2012,09,19_polarity","2012,07,12_polarity","2012,04,22_polarity","2012,07,05_polarity","2012,07,15_polarity","2012,01,10_polarity","2012,10,10_polarity","2012,12,20_polarity","2012,06,10_polarity","2012,12,16_polarity","2012,04,06_polarity","2012,08,31_polarity","2012,04,02_polarity","2012,08,14_polarity","2012,03,08_polarity","2012,07,28_polarity","2012,10,13_polarity","2012,04,11_polarity","2012,10,19_polarity","2012,03,14_polarity","2012,09,29_polarity","2012,02,23_polarity","2012,10,18_polarity","2012,05,23_polarity","2012,04,12_polarity","2012,02,17_polarity","2012,01,28_polarity","2012,08,10_polarity","2012,04,20_polarity","2012,06,29_polarity","2012,06,14_polarity","2012,04,10_polarity","2012,02,08_polarity","2012,08,20_polarity","2012,02,15_polarity","2012,08,17_polarity","2012,01,11_polarity","2012,12,31_polarity","2012,04,09_polarity","2012,11,15_polarity","2012,08,18_polarity","2012,11,26_polarity","2012,09,22_polarity","2012,07,31_polarity","2012,01,25_polarity","2012,06,13_polarity","2012,10,20_polarity","2012,07,21_polarity","2012,05,12_polarity","2012,08,26_polarity","2012,03,09_polarity","2012,02,12_polarity","2012,08,30_polarity","2012,05,16_polarity","2012,02,04_polarity","2012,05,17_polarity","2012,01,03_polarity","2012,03,01_polarity","2012,08,23_polarity","2012,03,28_polarity","2012,11,27_polarity","2012,10,28_polarity","2012,09,09_polarity","2012,01,26_polarity","2012,08,22_polarity","2012,05,21_polarity","2012,08,25_polarity","2012,11,25_polarity","2012,12,07_polarity","2012,04,18_polarity","2012,11,12_polarity","2012,02,09_polarity","2012,08,24_polarity","2012,03,03_polarity","2012,04,24_polarity","2012,03,06_polarity","2012,02,07_polarity","2012,03,30_polarity","2012,05,13_polarity","2012,09,06_polarity","2012,08,13_polarity","2012,11,29_polarity","2012,03,07_polarity","2012,02,28_polarity","2012,01,15_polarity","2012,09,05_polarity","2012,07,03_polarity","2012,12,27_polarity","2012,02,21_polarity","2012,12,01_polarity","2012,12,19_polarity","2012,07,18_polarity","2012,10,05_polarity","2012,01,12_polarity","2012,11,05_polarity","2012,12,14_polarity","2012,12,04_polarity","2012,03,24_polarity","2012,07,25_polarity","2012,12,22_polarity","2012,04,21_polarity","2012,11,02_polarity","2012,12,09_polarity","2012,01,18_polarity","2012,03,20_polarity","2012,05,25_polarity","2012,03,11_polarity","2012,10,17_polarity","2012,03,21_polarity","2012,07,08_polarity","2012,12,12_polarity","2012,05,04_polarity","2012,04,03_polarity","2012,09,27_polarity","2012,04,15_polarity","2012,05,24_polarity","2012,03,27_polarity","2012,01,08_polarity","2012,04,05_polarity","2012,12,11_polarity","2012,06,07_polarity","2012,03,17_polarity","2012,02,13_polarity","2012,04,25_polarity","2012,09,24_polarity","2012,02,24_polarity","2012,02,22_polarity","2012,08,08_polarity","2012,04,23_polarity","2012,07,11_polarity","2012,02,06_polarity","2012,10,15_polarity","2012,12,21_polarity","2012,09,02_polarity","2012,10,07_polarity","2012,05,27_polarity","2012,01,29_polarity","2012,02,26_polarity","2012,12,06_polarity","2012,01,09_polarity","2012,12,03_polarity","2012,06,19_polarity","2012,02,10_polarity","2012,11,10_polarity","2012,03,26_polarity","2012,08,27_polarity","2012,05,29_polarity","2012,03,31_polarity","2012,05,28_polarity","2012,01,06_polarity","2012,10,30_polarity","2012,10,31_polarity","2012,10,04_polarity","2012,10,27_polarity","2012,10,22_polarity","2012,06,03_polarity","2012,08,15_polarity","2012,09,07_polarity","2012,10,12_polarity","2012,05,14_polarity","2012,11,06_polarity","2012,05,15_polarity","2012,08,21_polarity","2012,09,03_polarity","2012,06,12_polarity","2012,01,13_polarity","2012,03,25_polarity","2012,06,28_polarity","2012,11,01_polarity","2012,11,09_polarity","2012,07,22_polarity","2012,07,04_polarity","2012,01,02_polarity","2012,05,09_polarity","2012,09,14_polarity","2012,09,20_polarity","2012,04,14_polarity","2012,09,08_polarity","2012,11,24_polarity","2012,07,23_polarity","2012,05,26_polarity","2012,12,10_polarity","2012,11,22_polarity","2012,06,16_polarity","2012,02,03_polarity","2012,05,10_polarity","2012,02,19_polarity","2012,04,08_polarity","2012,01,20_polarity","2012,10,29_polarity","2012,06,09_polarity","2012,12,28_polarity","2012,07,13_polarity","2012,10,25_polarity","2012,12,18_polarity","2012,01,01_polarity","2012,11,11_polarity","2012,02,18_polarity","2012,09,28_polarity","2012,06,04_polarity","2012,10,06_polarity","2012,09,12_polarity","2012,09,04_polarity","2012,02,11_polarity","2012,09,30_polarity","2012,11,08_polarity","2012,10,16_polarity","2012,12,02_polarity","2012,10,01_polarity","2012,05,30_polarity","2012,01,05_polarity","2012,07,16_polarity","2012,09,01_polarity","2012,01,30_polarity","2012,05,31_polarity","2012,04,27_polarity","2012,05,01_polarity","2012,10,26_polarity","2012,12,25_polarity","2012,11,19_polarity","2012,07,30_polarity","2012,03,12_polarity","2012,05,08_polarity","2012,06,05_polarity","2012,08,01_polarity","2012,08,02_polarity","2012,08,16_polarity","2012,04,19_polarity","2012,02,16_polarity","2012,11,14_polarity","2012,10,23_polarity","2012,12,13_polarity","2012,09,16_polarity","2012,04,30_polarity","2012,05,22_polarity","2012,06,02_polarity","2012,03,10_polarity","2012,07,29_polarity","2012,11,07_polarity","2012,02,01_polarity","2012,05,11_polarity","2012,07,02_polarity","2012,11,18_polarity","2012,02,02_polarity","2012,03,22_polarity","2012,01,16_polarity","2012,06,24_polarity","2012,11,20_polarity","2012,04,28_polarity","2012,01,21_polarity","2012,08,05_polarity","2012,06,26_polarity","2012,02,20_polarity","2012,05,02_polarity","2012,07,27_polarity","2012,06,06_polarity","2012,07,09_polarity","2012,08,11_polarity","2012,04,07_polarity","2012,11,17_polarity","2012,01,22_polarity","2012,12,08_polarity","2012,11,13_polarity","2012,03,29_polarity","2012,10,03_polarity","2012,07,14_polarity","2012,06,23_polarity","2012,01,17_polarity","2012,08,28_polarity","2012,09,13_polarity","2012,09,15_polarity","2012,12,29_polarity","2012,08,04_polarity","2012,04,17_polarity","2012,07,17_polarity","2012,06,21_polarity","2012,07,07_polarity","2012,08,29_polarity","2012,06,15_polarity","2012,03,19_polarity","2012,12,30_polarity","2012,12,26_polarity","2012,11,04_polarity","2012,06,18_polarity","2012,06,25_polarity","2012,06,01_polarity","2012,05,03_polarity","2012,10,02_polarity","2012,06,20_polarity","2012,09,10_polarity","2012,12,24_polarity","2012,05,06_polarity","2012,10,08_polarity","2012,07,20_polarity","2012,12,23_polarity","2012,06,30_polarity","2012,01,19_polarity","2012,11,28_polarity","2012,09,26_polarity","2012,11,03_polarity","2012,04,13_polarity","2012,09,23_polarity","2012,10,14_polarity","2012,04,01_polarity","2012,08,03_polarity","2012,07,01_polarity","2012,12,17_polarity","2012,03,04_polarity","2012,06,22_polarity","2012,01,04_polarity","2012,05,19_polarity","2012,07,06_polarity","2012,08,09_polarity","2012,12,15_polarity","2012,01,14_polarity","2012,04,16_polarity","2012,07,10_polarity","2012,01,27_polarity","2012,03,05_polarity","2012,02,29_polarity","2012,01,23_polarity","2012,03,16_polarity","2012,10,21_polarity","2012,03,13_polarity","2012,06,08_polarity","2012,09,18_polarity","2012,03,15_polarity","2012,06,17_polarity","2012,03,02_polarity","2012,03,23_polarity","2012,04,29_polarity","2012,07,26_polarity","2012,02,25_polarity","2012,12,05_polarity","2012,03,18_polarity","2012,08,07_polarity","2012,01,07_polarity","2012,09,17_polarity","2012,11,23_polarity","2012,04,26_polarity","2012,07,24_polarity","2012,10,09_polarity","2012,05,18_polarity","2012,09,11_polarity","2012,05,05_polarity","2012,10,11_polarity","2012,09,21_polarity","2012,08,06_polarity","2012,11,21_polarity","2012,06,11_polarity","2012,06,27_polarity","2012,11,30_polarity","2012,08,12_polarity","2012,01,24_polarity","2012,04,04_polarity","2012,02,27_polarity","2012,07,19_polarity","2012,05,07_polarity","2012,02,05_polarity","2012,05,20_polarity","2012,11,16_polarity","2012,09,25_polarity","2012,10,24_polarity","2012,08,19_polarity","2012,01,31_polarity"
AG,0.1671516754850088,0.08852128743576111,0.1457654020157095,0.20945208302687074,0.1310269453383391,0.11904329004329005,-0.10277777777777779,0.17604411461554317,0.06076517866840448,0.059751900243186294,0.11076121794871793,0.0,0.05326489686783804,-0.03589743589743589,0.08292543612665564,0.1569550540123457,0.13110824742268037,0.14783003826530608,0.18020833333333333,0.11277965828497742,0.14935897435897436,0.1296363230073007,0.028493923611111114,0.10386015073515073,0.016714722586282232,0.06875,0.04833333333333333,0.05,0.07098857991033564,0.017265987360853437,0.08060899634202104,0.059300144300144304,0.11336805555555556,0.31666666666666665,0.06820892831448387,-0.004365079365079365,0.11331443183333942,0.0,0.18770403281849504,0.16666666666666666,0.14283648170011806,0.11984537010368662,0.11363356723543414,0.15155241652637486,0.19040295895107842,0.11982758620689656,0.11588667869167867,No Data,0.13795535338504086,0.11168752172401805,0.16666666666666666,0.03787878787878787,-0.075,0.17879449254449248,0.17349485930735933,0.015686274509803925,0.1204948203969943,0.011111111111111108,0.2333333333333333,-0.005468749999999994,-0.2833333333333333,0.12815933570397856,0.11028387916431394,0.0,0.003858294483294487,0.08333766759130834,0.07707691149376418,0.07722749886928991,0.14450489953886697,0.11759333534846227,0.06346153846153846,0.10131758432539684,-0.05238095238095238,0.08926089015151516,0.013392857142857142,0.09398370726495728,0.22474747474747472,0.0,0.0,0.12336582540664172,0.11859300578285539,0.09073258457136296,0.0451945011916922,-0.12916666666666668,0.3479166666666667,0.05448717948717948,0.13060476078261216,0.12704521480629075,0.07075759868662411,0.10370370370370369,0.09768302517287902,0.14524329641799522,0.15902369281045747,0.13566753484344207,0.08333333333333333,0.15346441947565542,0.10814666666666667,-0.039212275819418704,-0.05625,0.07539164941338854,0.07335236724204527,0.17658555037195814,0.1819665009469697,0.15004107997265892,0.2167929292929293,0.1,0.1155101919078297,0.13333333333333333,0.07387425378888007,-0.071875,0.09274213090500968,0.10023054676416021,0.12514233038348083,0.075,0.08899899899899898,0.0,0.1052346364975231,0.08125,0.08333333333333333,0.0,0.1054974167697382,0.07334419246031744,0.13001984126984129,0.05,0.06764550264550266,0.11093939393939392,0.21333333333333335,0.25,0.10064666774332473,0.12357946882456686,0.08069444444444444,0.275,0.13549825310559008,0.15787660256410257,0.13911382575757578,0.13334478021978022,0.06013071895424836,0.23333333333333334,0.0,0.0733225563717988,0.04642857142857143,0.048975542597991584,0.10852330880802492,0.10416666666666667,0.12508141109038715,0.013690476190476189,0.11790007496843433,0.07555181444070333,0.3958333333333333,0.0877018698893699,0.20555555555555552,0.12609000874361045,0.12972916666666665,0.07548957315086348,0.0829446471076932,0.08401662928771363,0.10596474244410023,0.1718250688705234,No Data,0.12811609028597665,0.10254025839963338,0.06137792289780926,0.04455042334294271,0.04699737055016182,0.07052632625467271,0.07452452809160126,0.047619047619047616,0.03543981481481481,0.061289900575614856,0.16075925862541077,0.1465501792114695,0.11313725490196076,0.09157501719430071,-0.06999999999999999,0.0707972177635099,No Data,0.08469314449917899,0.036904761904761905,No Data,0.12035890709376536,0.12891945773524718,0.055535808668076114,0.15070585992091898,0.12923398292210175,0.099180381400209,-0.036363636363636355,0.11308682309203143,0.13815789473684212,0.08912037037037036,0.034999999999999996,0.0899401431901432,0.0737885878714683,0.13150673400673402,0.09333202306079659,0.07438980320445837,0.12894624362978793,0.11275252525252526,0.09793603522913867,0.11499999999999999,0.08430805903866248,0.10394700032671735,0.09466730950753509,No Data,No Data,-0.04,0.031606753812636175,0.11109722222222222,0.15240089870012333,No Data,0.1024737076648841,0.12693896327617255,0.035937500000000004,0.07814987685270704,0.09588206469456469,0.07142857142857142,0.030923905329643033,0.042398989898989915,0.0842691798941799,0.05581037649219469,0.0457638888888889,0.1110844777136444,0.0775537634408602,0.07098989898989899,0.2089965209828223,0.09344012605042017,0.12624375195251483,0.19430416498374034,0.0499820081465651,0.03744841269841269,0.03385416666666667,0.12817163127877412,0.054628861767415986,0.08461934156378602,0.0,0.09463276836158194,0.08042857142857143,0.057404129793510325,0.09444444444444444,0.08840558361391695,0.10767318244170095,0.0625,0.12665145650191661,0.09713678134730766,0.143535776935109,0.1464285714285714,0.13150252525252526,0.08660333806818181,0.10728600383814033,0.10187262693903315,-0.1111111111111111,0.0,0.193204186053823,0.06390007272819773,0.07948717948717948,0.09462989267676766,0.09455071548821548,0.1192342855397291,0.08895336402979066,0.05094845726376487,0.02618634259259259,0.12733746339444868,0.0,0.11109590750485149,0.12151273577612862,0.31666666666666665,0.07276829481792718,0.12417574179292924,0.04583861026680175,0.18095238095238095,0.06336994949494949,No Data,0.028874007936507927,0.14210887445887446,0.45070161845730017,0.09571428571428572,0.10422113289760347,0.11304181929181928,0.13985,0.09145909958879886,0.08550303701466493,0.12631578947368421,0.08275646678424455,0.10108098281926407,0.06382851679319071,0.11117541152263374,0.04469412878787878,0.05236234525708208,0.13166409861325115,0.06416154633896569,0.07752014527295427,No Data,0.08906324017237104,0.11664615858432349,0.12295002782617111,0.0863768115942029,0.15687229437229436,0.08666719088203462,0.04,0.08455849726897967,0.09324192966171616,0.0994716606285755,0.0,0.08986205357142857,0.11362962768425068,0.13352272727272727,0.40420312086217997,0.15662280197678427,0.16902319527319526,0.13541666666666666,0.035703363914373086,0.3592592592592593,0.1183477613291017,0.12497359538327528,0.04014416004707267,0.11416804535400847,0.15659722222222222,0.13999999999999999,0.11502971271153088,0.16666666666666666,0.05033670033670033,0.12142857142857144,0.0,0.11041666666666666,No Data,0.022916666666666665,0.10675929521981879,0.086248556998557,0.026394628099173558,0.08125475598620131,0.09318181818181817,0.11373456790123458,0.0,0.062383116883116874,-0.019230769230769232,0.07263888888888889,0.030208333333333334,0.1181395348837209,0.11568627450980391,No Data,0.14165316205533596,0.08511503928170594,0.07805555555555556,0.08517786908273635,0.05050546804019026,No Data,0.10301432291666666,0.12319249492432632,0.06113176638176638,0.07019067028985505,0.18845552884615382,0.10084078884078883,0.12591722076883946,0.005705705705705703,0.06648502604166664,0.02962962962962963,-0.06547619047619048,0.1464285714285714,0.11604048694010816,0.03847942086475352,0.14533333333333334,0.11136793785310733,0.09035790598290598,0.16161434898762658,0.07360026041666666,0.16272035714285712,0.049999999999999996
AI,No Data,No Data,0.0,No Data,0.24812499999999998,No Data,No Data,0.0,0.3375,No Data,No Data,No Data,0.0,No Data,No Data,No Data,0.0,0.5,No Data,No Data,No Data,0.0,No Data,No Data,0.375,No Data,No Data,No Data,No Data,0.12756410256410255,No Data,0.0,No Data,No Data,0.0,No Data,0.0,No Data,0.0,No Data,No Data,0.0,No Data,No Data,0.0,No Data,0.07407407407407407,No Data,No Data,0.32216666666666666,No Data,No Data,No Data,0.0,0.3333333333333333,No Data,0.44666666666666666,No Data,0.0,0.2,No Data,0.26666666666666666,0.0375,No Data,No Data,0.125,0.10500000000000001,0.725,No Data,No Data,No Data,0.125,No Data,0.125,No Data,0.33295454545454545,No Data,No Data,No Data,0.05684523809523809,-0.15,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.0,No Data,No Data,0.0,0.0,0.0,No Data,No Data,No Data,No Data,No Data,0.0,No Data,0.08499999999999999,-0.14285714285714285,0.0,0.0,No Data,-0.0546875,No Data,No Data,No Data,0.18,No Data,0.20458333333333334,No Data,0.05,No Data,0.03295454545454546,No Data,No Data,No Data,1.0,0.2,No Data,No Data,0.5,0.0,No Data,No Data,0.0,No Data,0.0,No Data,No Data,No Data,No Data,0.25,-0.009935897435897444,No Data,No Data,0.5,No Data,No Data,No Data,No Data,0.0,No Data,No Data,0.26275252525252524,No Data,0.3875,No Data,-0.08,0.5,No Data,0.1,No Data,0.22228084415584418,No Data,No Data,No Data,0.4,No Data,0.14027777777777778,0.1023809523809524,0.0,No Data,No Data,No Data,No Data,-0.046875,0.18333333333333332,No Data,No Data,No Data,0.0,0.0,0.0,No Data,No Data,No Data,0.0,0.19830827067669174,No Data,No Data,No Data,No Data,0.13095238095238096,No Data,No Data,0.175,No Data,0.0,0.21666666666666667,0.026874999999999993,0.35,No Data,No Data,No Data,No Data,0.0,-0.10510204081632653,No Data,No Data,No Data,No Data,0.0,0.0,0.0,No Data,No Data,0.2217592592592593,No Data,No Data,0.1,No Data,0.4,0.26666666666666666,0.0,No Data,No Data,0.6,0.33827160493827163,No Data,No Data,0.05854166666666666,0.0,-0.09722222222222222,No Data,No Data,No Data,0.1,0.0,0.0,No Data,0.0,0.037890963203463204,0.16785714285714287,No Data,-0.25,No Data,No Data,0.13827457264957266,0.0,No Data,No Data,No Data,No Data,0.0,No Data,No Data,No Data,0.0,1.0,No Data,0.1,0.029166666666666664,0.3215277777777778,0.45,No Data,No Data,0.0,No Data,No Data,0.12499999999999999,No Data,No Data,0.18333333333333332,0.0,No Data,No Data,No Data,No Data,-0.0033333333333333335,0.0,No Data,0.375,0.35,-0.33999999999999997,0.0,No Data,No Data,No Data,No Data,0.27,0.0,No Data,0.12916666666666668,No Data,No Data,No Data,No Data,No Data,0.23656593406593407,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.38181818181818183,0.0,-0.05,0.425,No Data,0.6000000000000001,No Data,0.0,No Data,0.0,No Data,0.04999999999999999,0.0,No Data,-0.027500000000000007,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.0,0.0,No Data,No Data,No Data,No Data,0.0,0.25,No Data,0.0,No Data,0.0,No Data,No Data,0.0,0.5,0.0,0.43333333333333335,0.0,No Data,0.1388888888888889,No Data,No Data,-0.7,No Data,No Data,No Data,No Data,0.0,No Data,No Data,No Data,No Data,0.7000000000000001,No Data,0.17979166666666666,No Data,0.0,No Data,0.5,No Data
AR,No Data,0.3333333333333333,0.28020833333333334,-0.03125,0.20750000000000002,No Data,No Data,No Data,0.08583333333333333,0.0,0.2,No Data,0.5,0.16666666666666666,0.0,0.175,0.0,0.2333333333333333,0.0,0.04010416666666668,No Data,No Data,No Data,0.3223958333333333,0.16666666666666666,0.0,No Data,No Data,0.22232142857142856,0.2796296296296296,0.5249999999999999,0.0,-0.35,0.0,0.1361111111111111,No Data,0.1111111111111111,No Data,-0.02553030303030303,0.0,0.175,No Data,0.4930555555555555,0.0,0.2966666666666667,No Data,0.375,No Data,0.0,0.07638888888888888,No Data,No Data,No Data,-0.013181818181818178,0.5,No Data,0.3,No Data,-0.35,No Data,0.0,0.0,0.116796875,No Data,No Data,0.6666666666666666,0.337037037037037,0.4,0.0,-0.025,0.07692307692307693,0.2,0.0,0.2958974358974359,0.0,0.0,No Data,No Data,0.0,0.11499999999999999,0.3325757575757576,0.6,-0.25,0.0,No Data,No Data,0.4,0.07142857142857142,0.0571969696969697,No Data,0.0,-0.08333333333333333,0.0,-0.02916666666666666,No Data,0.028409090909090908,-0.05555555555555555,0.26666666666666666,0.0,0.0,0.0,0.1,0.1576923076923077,-0.08333333333333333,No Data,No Data,0.875,No Data,0.06188016528925621,No Data,0.0,0.0,0.27777777777777773,0.19999999999999998,0.21428571428571427,0.0,0.3,No Data,No Data,No Data,0.12666666666666665,0.0,1.0,No Data,0.18125,0.43324999999999997,No Data,No Data,0.044444444444444446,0.2537037037037037,0.24375,No Data,No Data,-0.1027777777777778,-0.05,0.0,0.0,No Data,No Data,0.07777777777777775,No Data,0.0,0.175,No Data,0.28437500000000004,No Data,0.29801136363636366,0.25,0.0,No Data,0.0,0.06908008658008657,0.30788194444444444,0.04771043771043771,0.05,0.24438894438894437,0.033333333333333326,0.15555555555555553,No Data,0.0,0.18333333333333332,0.0,0.012499999999999983,0.02345454545454546,0.03333333333333334,0.0875,No Data,No Data,No Data,0.5,-0.125,0.0,0.0625,No Data,0.11666666666666665,No Data,0.13854166666666667,0.05,0.0,0.0,0.012499999999999997,0.0,0.0,0.0,No Data,No Data,0.3766666666666667,No Data,0.0,-0.35,-0.004253472222222235,0.0954861111111111,0.049999999999999996,0.3104166666666667,0.16779306220095697,0.209375,No Data,0.0,No Data,0.155859375,0.0,0.0,No Data,No Data,0.11666666666666665,0.0,0.08571428571428572,0.10784313725490197,No Data,-0.025000000000000005,0.175,No Data,0.42781250000000004,No Data,0.3125,0.25,0.0,0.06481481481481481,0.07297979797979798,0.08888888888888889,0.0,0.425,No Data,0.125,0.0,0.0075000000000000015,0.1986111111111111,0.3125,0.0,No Data,0.2222222222222222,0.0953125,0.14194444444444443,No Data,No Data,0.34285714285714286,0.2617129629629629,No Data,0.0,0.1638888888888889,No Data,0.12333333333333334,-0.25,0.0,No Data,No Data,No Data,0.0,0.0,0.0,No Data,0.0,0.0,No Data,0.23076923076923078,0.36680555555555555,0.15705128205128208,0.13999999999999999,0.3125,-0.24,0.058823529411764705,No Data,0.03125,0.075,No Data,0.0,0.37678571428571433,0.0,No Data,0.0,No Data,No Data,0.0,0.13333333333333333,No Data,0.3645833333333333,0.16666666666666666,0.029166666666666664,0.0,0.4,No Data,0.42777777777777776,0.3,0.030999999999999996,0.0,0.2,0.5555555555555555,0.0,0.33595026506696424,0.0,No Data,0.06276041666666668,0.0,0.0,0.1048611111111111,0.037500000000000006,0.0,-0.25,0.35,0.0,0.05026230831315577,0.09999999999999999,0.0,0.0,0.125,0.3025,0.0,0.06321428571428571,0.255,0.175,No Data,0.0,0.12642045454545453,0.28645833333333337,0.0,No Data,0.0,0.007233796296296304,No Data,0.0,0.0,No Data,0.0,No Data,No Data,0.0,No Data,No Data,No Data,0.0,No Data,0.13999999999999999,0.14750000000000005,No Data,-0.034999999999999996,No Data,0.1707671957671958,No Data,No Data,0.1,0.25,0.013020833333333334,0.0,1.0,No Data,0.0,0.0,0.07500000000000001,0.3676587301587302,0.0,-0.030000000000000006,-0.10666666666666665,0.6,0.16999999999999998,No Data,0.17249999999999996,No Data,0.2286892361111111,No Data,No Data,0.0,0.08823529411764706,0.2,0.33039772727272726,0.0,No Data
