canton,2012_01_polarity,2012_02_polarity,2012_03_polarity,2012_04_polarity,2012_05_polarity,2012_06_polarity,2012_07_polarity,2012_08_polarity,2012_09_polarity,2012_10_polarity,2012_11_polarity,2012_12_polarity,2013_01_polarity,2013_02_polarity,2013_03_polarity,2013_04_polarity,2013_05_polarity,2013_06_polarity,2013_07_polarity,2013_08_polarity,2013_09_polarity,2013_10_polarity,2013_11_polarity,2013_12_polarity,2014_01_polarity,2014_02_polarity,2014_03_polarity,2014_04_polarity,2014_05_polarity,2014_06_polarity,2014_07_polarity,2014_08_polarity,2014_09_polarity,2014_10_polarity,2014_11_polarity,2014_12_polarity,2015_01_polarity,2015_02_polarity,2015_03_polarity,2015_04_polarity,2015_05_polarity,2015_06_polarity,2015_07_polarity,2015_08_polarity,2015_09_polarity,2015_10_polarity,2015_11_polarity,2015_12_polarity,2016_01_polarity,2016_02_polarity,2016_03_polarity,2016_04_polarity,2016_05_polarity,2016_06_polarity,2016_07_polarity,2016_08_polarity,2016_09_polarity,2016_10_polarity,2016_11_polarity,2016_12_polarity
JU,No Data,0.0,-1.0,0.03038674033149171,0.0452991452991453,0.09189640768588136,0.15288035450516987,0.0775716694772344,0.14743589743589744,0.060829493087557605,0.03193430656934307,0.06256742179072276,0.043076923076923075,0.047149122807017545,0.06060606060606061,0.06726457399103139,0.06920415224913495,0.09473684210526316,No Data,No Data,0.1724137931034483,0.09090909090909091,0.0547945205479452,0.10182767624020887,0.048471290082028336,0.024390243902439025,0.12056737588652482,0.023255813953488372,0.1134020618556701,-0.13812154696132597,0.0851063829787234,0.03734439834024896,0.13432835820895522,-0.021739130434782608,0.033707865168539325,0.08767123287671233,0.17153284671532848,-0.23134328358208955,0.11475409836065574,0.0,0.07751937984496124,0.09859154929577464,0.025078369905956112,0.075,0.07751937984496124,0.0,0.10077519379844961,0.15763546798029557,0.031746031746031744,0.11920529801324503,0.09569377990430622,0.05017921146953405,0.15,0.05693950177935943,0.10362694300518134,0.0392156862745098,0.08888888888888889,No Data,No Data,No Data
LU,0.16923076923076924,-0.028985507246376812,0.08,0.038461538461538464,0.06809701492537314,0.06893542757417102,0.09244992295839753,0.05423728813559322,0.06853146853146853,0.07484828051247472,0.07716049382716049,0.0549777117384844,0.07138873396542109,0.046096654275092935,0.042804428044280446,0.048532055122828044,0.06477345245692406,0.07789770061004224,No Data,No Data,0.07379518072289157,0.05752212389380531,0.06594724220623502,0.10464784716281722,0.05320766190331408,0.061200237670825906,0.09059434506635891,0.14559068219633944,0.061107938320959454,0.09034907597535935,0.10030917210580556,0.05156608097784569,0.11814345991561181,0.07161803713527852,0.10355177588794397,0.197388247112004,0.07880133185349611,0.07686622320768663,0.08377896613190731,0.10029940119760479,0.05752212389380531,0.10640394088669951,0.10926485397784491,0.15397727272727274,0.10702976567447751,0.043121149897330596,0.10474090407938258,0.13532338308457711,0.1111111111111111,0.12153518123667377,0.04662550564189909,0.14200426439232408,0.11661211129296235,0.10636615262949782,0.10428231562252181,0.11100832562442182,0.0670391061452514,No Data,No Data,No Data
NE,0.13008130081300814,0.13836477987421383,0.18181818181818182,0.44634146341463415,0.625,0.3039940828402367,0.6384928716904277,0.4667235494880546,0.5250836120401338,0.4792806880375293,0.384376937383757,0.3427027027027027,0.3014505893019039,0.3490175801447777,0.28057835091832745,0.26622017580577645,0.14992721979621543,0.06157894736842105,No Data,No Data,0.0639386189258312,0.06790518898142217,0.0914702581369248,0.04144144144144144,0.05125939019001326,0.048625792811839326,0.10873664362036455,0.10110584518167456,0.004721030042918455,0.09896729776247848,0.0856060606060606,-0.007235453723243895,0.11403508771929824,0.11253196930946291,0.08280254777070063,0.1198501872659176,0.06958473625140292,0.10719754977029096,0.11785714285714285,0.14232209737827714,0.11904761904761904,0.13892709766162312,0.05871886120996441,0.0930493273542601,0.07372400756143667,0.011111111111111112,0.13060428849902533,0.10191082802547771,0.11437908496732026,0.12788632326820604,0.08362989323843416,0.10962962962962963,0.07951070336391437,0.08943089430894309,0.11173814898419865,0.08564231738035265,0.1067193675889328,No Data,No Data,No Data
NW,0.0,0.25,-0.3333333333333333,0.09090909090909091,0.11450381679389313,-0.012658227848101266,0.06349206349206349,0.06666666666666667,0.046875,0.14454976303317535,0.09944751381215469,0.1029082774049217,0.08424908424908426,0.15691489361702127,0.0970464135021097,0.1295774647887324,0.11655011655011654,0.10454545454545454,No Data,No Data,0.030612244897959183,0.08762886597938144,0.09876543209876543,0.1452758055707264,0.058027079303675046,0.07407407407407407,0.12056737588652482,0.0944206008583691,0.10328638497652583,0.16314199395770393,0.16071428571428573,0.14285714285714285,0.13043478260869565,-0.014084507042253521,0.11946902654867257,0.0449438202247191,0.16666666666666666,0.1780821917808219,0.14814814814814814,0.11904761904761904,0.13978494623655913,0.13095238095238096,0.14347826086956522,0.1375,0.15217391304347827,0.011494252873563218,0.13526570048309178,0.16541353383458646,0.05154639175257732,0.13559322033898305,0.060240963855421686,0.13333333333333333,0.20218579234972678,0.20774647887323944,0.12244897959183673,0.060240963855421686,-0.015625,No Data,No Data,No Data
OW,0.0,0.16666666666666666,0.038461538461538464,0.06060606060606061,0.03355704697986577,0.08333333333333333,0.06403940886699508,0.13580246913580246,0.18072289156626506,0.09523809523809523,0.1095890410958904,0.06631299734748011,0.05067567567567568,0.07876712328767123,0.08333333333333333,0.075046904315197,0.07216494845360824,0.06868131868131869,No Data,No Data,0.072,0.06937799043062201,0.11051693404634581,0.009873060648801129,0.03232323232323232,0.06623376623376623,0.12247071352502663,0.11745334796926454,0.11291963377416073,0.09011627906976744,0.12162162162162163,0.11475409836065574,0.14536340852130325,0.059907834101382486,0.04798387096774193,0.1014647137150466,0.10211267605633803,0.06092124814264487,0.031062124248496994,0.12352941176470589,0.08468085106382979,0.13235891189606172,0.11918892185954501,0.1112372304199773,0.126599634369287,0.11780455153949129,0.1148404080289569,0.13284358738904192,0.09599063505999415,0.009402654867256638,0.12445003142677562,0.13549337260677466,0.1513859275053305,0.13066825775656324,0.10491967871485944,0.1291005291005291,0.13500784929356358,No Data,No Data,No Data
SG,0.0625,0.08108108108108109,0.037037037037037035,0.016181229773462782,0.1091703056768559,0.06741573033707865,0.07005253940455342,0.08662613981762918,0.03443328550932568,0.06956521739130435,0.06832694763729247,0.0344149459193707,0.06809001731102135,0.07338638373121131,0.06881405563689605,0.06271536871123363,0.11144730206757439,0.07105263157894737,No Data,No Data,0.07015306122448979,0.08690928843020097,0.06495940037476577,0.11206380857427717,0.05875912408759124,0.09187279151943463,0.08599348534201955,0.07717391304347826,0.0851063829787234,0.06896551724137931,0.12282958199356914,0.08224163027656478,0.0536779324055666,0.09401709401709402,0.092560553633218,0.09286412512218964,0.10554371002132196,0.06998444790046657,0.1056338028169014,0.05639097744360902,0.12102621305075292,0.10785619174434088,0.11154985192497532,0.11055634807417974,0.1121898597626753,0.047918303220738416,0.10324483775811209,0.08640776699029126,0.1355072463768116,0.07973733583489681,0.13245901639344262,0.10031595576619273,0.12059765208110992,0.12533912099837222,0.1170343137254902,0.10541586073500966,0.13957597173144876,No Data,No Data,No Data
SH,0.0,0.0,-0.5,0.09090909090909091,0.03389830508474576,0.058333333333333334,0.09433962264150944,0.0821917808219178,0.11392405063291139,0.05058365758754864,0.04878048780487805,0.005434782608695652,0.09278350515463918,0.010101010101010102,0.07659574468085106,0.06334841628959276,0.02127659574468085,0.07874015748031496,No Data,No Data,0.08620689655172414,0.0,0.10655737704918032,0.13825424721734036,0.06296114117068372,0.08284023668639054,0.02040816326530612,0.15,0.09195402298850575,0.12422360248447205,0.08898305084745763,0.08278145695364239,0.1092436974789916,0.041666666666666664,0.04838709677419355,0.0,0.041666666666666664,0.04081632653061224,0.2,0.0,0.036,0.040983606557377046,0.14218009478672985,0.050473186119873815,0.10309278350515463,0.13636363636363635,0.11158798283261803,0.17703349282296652,0.1791907514450867,0.0380952380952381,0.18421052631578946,0.1511627906976744,0.14107883817427386,0.0957542908762421,0.11131725417439703,0.11678832116788321,0.09821428571428571,No Data,No Data,No Data
SO,0.1111111111111111,0.07142857142857142,0.03225806451612903,0.029787234042553193,0.09791666666666667,0.07142857142857142,0.06851311953352769,0.07725321888412018,0.0749063670411985,0.06,0.08170515097690942,0.05581835383159887,0.09265944645006016,0.05518394648829431,0.08638360175695461,0.05029940119760479,0.07375643224699828,0.058419243986254296,No Data,No Data,0.04744525547445255,0.07737226277372262,0.10839160839160839,0.1204040404040404,0.05703551912568306,0.12830558276199805,0.08251231527093596,0.18821729150726854,0.14113873295910184,0.11199207135777998,0.12657166806370496,0.11580882352941177,0.08527827648114901,0.44405594405594406,0.13132911392405064,0.10989010989010989,0.11577424023154848,0.10643015521064302,0.0947867298578199,0.0684931506849315,0.0202808112324493,0.07534246575342465,0.11044176706827309,0.12317880794701987,0.0942622950819672,0.04697986577181208,0.12855007473841554,0.11246200607902736,0.1316931982633864,0.06591928251121076,0.09370424597364568,0.0986093552465234,0.15562913907284767,0.18020022246941045,0.1248770894788594,0.14948453608247422,0.1111111111111111,No Data,No Data,No Data
SZ,0.25,0.2727272727272727,0.13043478260869565,0.018518518518518517,0.09174311926605505,0.04428044280442804,0.087248322147651,0.10459183673469388,0.14601769911504425,0.17465753424657535,0.15705128205128205,0.12861736334405144,0.1905829596412556,0.14056224899598393,0.10740740740740741,0.09411764705882353,-0.06958250497017893,0.05925925925925926,No Data,No Data,0.15151515151515152,0.1,0.13011152416356878,0.12048192771084337,0.06934931506849315,0.11372549019607843,0.09465020576131687,0.06691449814126393,0.07017543859649122,0.12301587301587301,0.1111111111111111,0.1797752808988764,0.13333333333333333,0.018518518518518517,0.09803921568627451,0.09574468085106383,0.043795620437956206,0.06701030927835051,0.08974358974358974,0.0975609756097561,0.06824925816023739,0.09608540925266904,0.11342155009451796,0.06807727690892364,0.18725099601593626,0.0967741935483871,0.12750455373406194,0.09375,0.11923076923076924,0.10344827586206896,0.11587982832618025,0.1400560224089636,0.10407239819004525,0.12633451957295375,0.14444444444444443,0.17088607594936708,0.044444444444444446,No Data,No Data,No Data
TG,0.08333333333333333,0.08333333333333333,0.4444444444444444,0.062111801242236024,0.06432748538011696,0.08754208754208755,0.04075235109717868,-0.01775147928994083,0.040892193308550186,0.0,-0.04691358024691358,-0.008237232289950576,0.06666666666666667,0.05040322580645161,0.08096280087527352,0.08796296296296297,-0.02199074074074074,0.09298245614035087,No Data,No Data,0.08333333333333333,0.07294117647058823,0.030685920577617327,0.13675213675213677,0.05064063453325198,0.12030075187969924,0.07972665148063782,0.12231404958677686,0.09146341463414634,0.13893376413570274,-0.0738950276243094,0.03947767992711813,0.11969111969111969,0.006172839506172839,0.17020089285714285,0.09611829944547134,0.06677181913774974,0.13714285714285715,0.08791208791208792,0.05037313432835821,0.15825688073394495,0.08235294117647059,0.08312342569269521,0.10309278350515463,0.0821256038647343,0.15492957746478872,0.11899313501144165,0.2508038585209003,0.05868544600938967,0.11670480549199085,0.12396694214876033,0.09803921568627451,0.13171759747102213,0.17384370015948963,0.08643326039387308,0.11206896551724138,-0.02,No Data,No Data,No Data
TI,-0.024691358024691357,0.04938271604938271,0.0945945945945946,0.5527777777777778,0.5666214382632293,0.5052156752184945,0.4980237154150198,0.4556541019955654,0.05670567056705671,0.3110135382363703,0.5043980899723549,0.4623388373671115,0.459866220735786,0.611302549965541,0.39782548090326175,0.11117752540346683,0.06785714285714285,0.06525839305922293,No Data,No Data,0.0630952380952381,0.09617547806524185,0.07916666666666666,0.04833512352309345,0.07612966601178782,0.08595284872298625,0.08600713012477719,0.07872137404580153,0.08778120864578738,0.14840637450199204,0.12431243124312431,-0.1828739547847631,0.09719864176570459,0.12337662337662338,0.11196172248803828,-0.0013914656771799629,0.06477732793522267,0.1345093715545755,0.11609498680738786,0.07590132827324478,0.12633624878522837,0.10780885780885781,0.13217072051399725,0.10186046511627907,0.1926006528835691,0.07352941176470588,0.10990206746463548,0.07874354561101549,0.12356199403493821,0.09538621047174702,0.15148413510747186,0.13782608695652174,0.13875168387965872,0.1260957518543493,0.11640596580574754,0.12072304712717882,0.12311265969802555,No Data,No Data,No Data
UR,0.0,0.20689655172413793,0.125,0.2,0.15730337078651685,0.05263157894736842,0.038834951456310676,0.055900621118012424,0.035398230088495575,0.10256410256410256,0.07017543859649122,0.09090909090909091,0.10294117647058823,0.015151515151515152,0.0743801652892562,0.09482758620689655,0.036036036036036036,0.16923076923076924,No Data,No Data,0.02702702702702703,0.09090909090909091,-0.05084745762711865,0.13657407407407407,0.04897314375987362,0.043795620437956206,0.07971014492753623,0.0963855421686747,0.11538461538461539,0.1064516129032258,0.13333333333333333,0.12,0.08629441624365482,0.28756476683937826,0.1813186813186813,0.07692307692307693,0.08571428571428572,0.125,0.14285714285714285,0.0975609756097561,0.09302325581395349,0.2047244094488189,0.17307692307692307,0.17486338797814208,0.1810344827586207,0.2413793103448276,0.12857142857142856,0.18181818181818182,0.21428571428571427,0.10377358490566038,0.12738853503184713,0.15555555555555556,0.13131313131313133,0.08144796380090498,0.19886363636363635,0.11403508771929824,0.2549019607843137,No Data,No Data,No Data
VD,0.0951276102088167,0.08374384236453201,0.05687203791469194,0.04869650762420069,0.062456140350877196,0.06595253098088637,0.05086487412228121,0.06799823762667058,0.06888937955398543,0.05625545715354871,0.04626766784452297,0.06057206954570948,0.07227314999335725,0.07502854346762355,0.06694040064700758,0.05934397928355632,0.05580777322555642,0.04619565217391304,No Data,No Data,0.11146723646723647,0.05090096014731027,0.08269831355402874,0.09233023937469467,0.0647869134739561,0.0734789177310809,0.05670103092783505,0.051639142223317724,0.07558076126076999,0.07574094401756312,0.07784655786906772,0.06300836292817047,0.10145497443963822,0.08446069469835467,0.09320521619766643,0.1156237854644384,-0.052611268330331876,0.07854912322844103,0.07195845697329377,0.14791224345364473,0.11491108071135431,0.09481277911370663,0.13819851195187588,0.11720545426689137,0.12281354670636398,0.15704314720812182,0.11352078970984146,0.09913395983047725,0.0928303377444203,0.07921167329922305,0.11953212626181701,0.11249628970020778,0.09615919844141387,0.11649755730928223,0.11480740370185093,0.11377836238079579,0.11781262565339767,No Data,No Data,No Data
VS,0.08333333333333333,0.06140350877192982,0.08080808080808081,0.055819477434679333,0.1001187178472497,0.059972583961617545,0.08058281296461493,0.05083150298085974,0.07728813559322034,0.05905233380480905,0.04280886218550507,0.05647176411794103,0.05932776900518836,0.061368778280542984,0.05095828635851184,0.04268012849931161,0.0334051724137931,0.0644666155026861,No Data,No Data,0.07971014492753623,0.07120901639344263,0.09455890121500264,0.10031714238023702,0.0605192821687667,0.10027575833542242,0.10893854748603352,0.06978772899098575,0.09069533087000337,0.2753846153846154,0.2851231527093596,0.3093792833365968,0.3794749403341289,0.35838680109990834,0.4041884816753927,0.35272440115819953,0.3098250336473755,0.29885877318116977,0.29337539432176657,0.3480546792849632,0.25675675675675674,0.16320960698689957,0.1582943925233645,0.15885052883655956,0.16760616309658025,0.19827586206896552,0.18236683285226973,0.14752941176470588,0.17678039844286697,0.1625082799735041,0.16031812473838425,0.18156293869911092,0.16785714285714284,0.14235145385587863,0.14540622627182992,0.14209115281501342,0.16666666666666666,No Data,No Data,No Data
ZG,0.0,-0.017857142857142856,0.10294117647058823,0.06306306306306306,0.06470588235294118,0.06872852233676977,0.1130298273155416,0.056778679026651215,0.07079646017699115,0.07622504537205081,0.0858806404657933,0.05909090909090909,0.1111111111111111,0.11885245901639344,0.12722298221614228,0.07599309153713299,0.07142857142857142,0.11780455153949129,No Data,No Data,0.09230769230769231,0.07925407925407925,0.15251572327044025,0.08333333333333333,0.10344827586206896,0.13295729250604352,0.12649945474372956,0.13002114164904863,0.09834254143646409,0.10657370517928287,0.11446740858505565,0.11065573770491803,0.1070110701107011,0.05964912280701754,0.11764705882352941,0.12253829321663019,0.10327868852459017,0.08671586715867159,0.07653061224489796,0.005988023952095809,0.13463751438434982,0.12063134160090191,0.10344827586206896,0.09244992295839753,0.09461966604823747,0.09090909090909091,0.10042432814710042,0.12215320910973085,0.08828250401284109,0.08211920529801324,0.12360387192851824,0.10810810810810811,0.11741293532338308,0.08916218293620293,0.11475409836065574,0.12874779541446207,0.08020050125313283,No Data,No Data,No Data
