canton,2012_01_polarity,2012_02_polarity,2012_03_polarity,2012_04_polarity,2012_05_polarity,2012_06_polarity,2012_07_polarity,2012_08_polarity,2012_09_polarity,2012_10_polarity,2012_11_polarity,2012_12_polarity,2013_01_polarity,2013_02_polarity,2013_03_polarity,2013_04_polarity,2013_05_polarity,2013_06_polarity,2013_07_polarity,2013_08_polarity,2013_09_polarity,2013_10_polarity,2013_11_polarity,2013_12_polarity,2014_01_polarity,2014_02_polarity,2014_03_polarity,2014_04_polarity,2014_05_polarity,2014_06_polarity,2014_07_polarity,2014_08_polarity,2014_09_polarity,2014_10_polarity,2014_11_polarity,2014_12_polarity,2015_01_polarity,2015_02_polarity,2015_03_polarity,2015_04_polarity,2015_05_polarity,2015_06_polarity,2015_07_polarity,2015_08_polarity,2015_09_polarity,2015_10_polarity,2015_11_polarity,2015_12_polarity,2016_01_polarity,2016_02_polarity,2016_03_polarity,2016_04_polarity,2016_05_polarity,2016_06_polarity,2016_07_polarity,2016_08_polarity,2016_09_polarity,2016_10_polarity,2016_11_polarity,2016_12_polarity
JU,-0.05,0.0,0.017543859649122806,-0.0022134846148004076,-0.0006912815325746987,0.0028751378767602007,0.04950777591324682,0.008695517405590453,0.004096899624429521,0.007352971198616881,0.008707687182050955,0.005245392929066396,0.004147564403569463,0.009330150457031441,0.009712127480215545,-0.0033130269877681183,0.011064756839404728,0.021071206411952464,No Data,No Data,0.019443319116284233,0.008442467068389234,0.018184927425842826,0.04395870173468051,0.0621849567675693,0.014148158020878912,0.014761989427251942,0.003673382587120606,0.020893359591396547,0.015093318893620394,0.008191677944333892,0.023870573870573873,0.031243917768946868,0.010293932265872028,0.01623033434248299,0.02350647947881049,0.007048867443941592,0.009010634945095656,0.01523961790743203,0.022194786694786695,0.022164451884147975,0.008496515522478562,0.03432572210481183,0.09865970240624937,0.027968874837006694,0.0011889416364568484,0.005871882421178193,0.052623603548762325,0.031742887153000436,0.011874304438873709,0.020273879966978138,0.03416984931561587,0.054187562055096526,0.03289545087790701,0.03327820097585835,0.03501127531816155,0.02945974800557378,No Data,No Data,No Data
LU,0.014442848817848818,0.020252348661439566,0.017215468785820538,0.03407442589002295,0.02635296624916768,0.035272510198545756,0.022646810221653085,0.030553649818944647,0.029627583250733818,0.03001860272601169,0.028153565739593545,0.030784901728045936,0.024644922964651154,0.017881692117196524,0.027106929766246467,0.027495834319729903,0.0297520549934961,0.03972485248159581,No Data,No Data,0.02651880594039481,0.028641733584161614,0.03015652536356019,0.05133968529836711,0.04090942422444806,0.026757023585347275,0.02695519820037769,0.05088469069537529,0.02800731755198328,0.02612810720769931,0.033635528176921496,0.036788917675249735,0.03804663808790885,0.03690984472303869,0.05918261739209524,0.06482729470835424,0.010800829201400615,0.04037946309550381,0.050622397374580984,0.03677302181603977,0.04157868275515342,0.040277759013070485,0.05520605574259227,0.05009428848589221,0.03737220371458899,0.03942671597250117,0.040840062971311306,0.03693862258194796,0.030315247582176397,0.029749953234424274,0.01946795225220293,0.04718414127125377,0.04242875735847148,0.03861586956655129,0.04769514540436096,0.044928274915064896,0.0186465178928177,No Data,No Data,No Data
NE,0.05434685546625845,0.0499360978527645,0.08271297667849392,0.02431181831866764,0.015614209326634168,0.024145578962831628,0.020915240664462775,0.012718075684187365,0.013726947457897463,0.004483089880148702,0.005171910682032138,0.005204147369192042,0.002537870511110882,0.001513859965250083,0.0014253432110924481,0.0026022926853170028,0.005245993262670346,0.006195604247202967,No Data,0.0,0.0020410637895129343,0.0009178470708633062,0.008281323418944863,0.013751497250932252,0.010341842192490305,0.0076406889773351925,0.009585190344144862,0.0029538587366772285,0.015979710476154294,0.0025685668249989155,0.006540200596426797,0.0431569828132178,0.023794748362111994,0.012696581688178324,0.011514312617913448,0.010101376093272779,0.00772479615486602,0.018129220549628056,0.010684841845277366,0.007543851630538945,0.01740170403373809,0.006608081071084987,0.004066816126765933,0.01625541994510168,0.004999087255005478,0.013004351070507172,0.008133976033209433,0.014589459413767228,0.015502485098367439,0.004972226448966279,0.014193180360224097,0.009906837981297044,0.010330473931588757,0.014813735734474314,0.012904984144274927,0.019901298530345612,0.015221258515669503,No Data,No Data,No Data
NW,0.012345679012345678,0.08712121212121211,0.0,0.06047453703703704,0.049959953400320375,0.026578538881378,0.03844381472473345,0.06003760161561579,0.03277115376091485,0.04103060727592563,0.028086966067175596,0.043535449976861464,0.040581603791831074,0.04612451934515994,0.03621868664318632,0.016593804587225643,0.01866668711324883,0.02213041642970383,No Data,No Data,0.06509611066910671,0.0413472964943553,0.04398131630274488,0.06816751932025716,0.08008130516060727,0.03029735926932187,0.041278692755996,0.027817734003301012,0.04433928390450129,0.028881613327059654,0.04973358475027139,0.04711483523638219,0.03741064491064493,0.06506544138123084,0.04740457092941566,0.041751336352878775,0.0072251984126984106,0.018306208990171255,0.012666500166500163,0.01709736740224545,0.08374563920540927,0.0377737214142744,0.04132740422422962,0.03970970049737172,0.04396312751575911,0.019446638196638198,0.0451791186654888,0.035835979738418754,0.030229544118433007,0.05633870098155814,0.048801227880569197,0.03837788201244664,0.02207747834777055,0.03988959342488269,0.05252893918265729,0.023772633518396237,0.05452392589489364,No Data,No Data,No Data
OW,0.0035714285714285704,0.07450076804915513,-0.0380952380952381,0.030662971906287393,0.005289616044333022,0.023626599429597283,0.022085395738791515,0.027078891877098145,0.04367628403342689,0.01791664161455828,0.04748190314228047,0.05633764542972808,0.03893690626405634,0.02264465858215857,0.04223099269957043,0.033638475265694204,0.04694611797932832,0.0291662029232018,No Data,No Data,0.03647425304333969,0.011538190762663563,0.03280644832417753,0.03271368221788894,0.02871197287592448,0.03912637531212298,0.07463549685375649,0.07206871483280307,0.04971450964140828,0.03414842221883225,0.026421787795062303,0.024924422402335288,0.0315903097410662,0.07320923445923444,0.15812137039158972,0.05151120821618165,0.03704242780301,0.03110325105127664,0.02579065512800457,0.038154717463301284,0.0506238839507559,0.04314256577219382,0.04835463467538239,0.07654789441536607,0.05461032843781928,0.04280937358780085,0.03609391031401295,0.06385102625887096,0.06017584676775946,0.05352905842809488,0.05706190205529998,0.050215584662747705,0.04871853694981505,0.055564133420867995,0.05338886273916385,0.0685356487238233,0.0523382706375964,No Data,No Data,No Data
SG,0.03199400102385176,0.02421169063325926,0.01848558044210218,0.02094802364084315,0.022810175935175973,0.02548253145123798,0.03308542159893512,0.04348660106965758,0.03677250889597371,0.03389725312912997,0.02880978891694783,0.03526009347138234,0.036365980322781766,0.031878850624096705,0.028037021246301103,0.023184517689895528,0.03612326980992085,0.02714831082238888,No Data,No Data,0.038986560526194654,0.0340476469220697,0.02406171619488714,0.046232229709361215,0.06281136876673782,0.03661566196736837,0.03731326028183969,0.04466503943621611,0.06247924578377856,0.047254132824151,0.045465596397728486,0.03519540225893695,0.032831082348216876,0.04026392151392152,0.03860772842247842,0.05654001267360749,0.046235858455784026,0.0244095555793987,0.03724690472479564,0.04235788144307023,0.041221914632183145,0.04599026190147685,0.030579366223696107,0.028415715415089644,0.02993393170211882,0.11938561059289943,0.05136578822620977,0.03966001057393208,0.032964529294623866,0.02567687574936958,0.05088567061126021,0.050247984187130314,0.0558726039400591,0.04926262814090323,0.039757220766437826,0.0417772237965673,0.03932118838855983,No Data,No Data,No Data
SH,0.027579365079365075,0.01111111111111111,0.0,0.04724868464868465,0.03857852217227217,0.021473467732591827,0.03554860777083002,0.03319748130284175,0.03694682421955149,0.03022691944597642,0.0532160226604671,0.05254301994301994,0.03941697423591574,0.04506040800158448,0.020034887199521352,0.021544611491794586,0.025458264113726304,0.01518190343310536,No Data,No Data,0.014314902269447725,0.00948096461572298,0.01499197984413039,0.05312677601483613,0.06649988714059059,0.012418443345272617,0.03750321025726032,0.023774782722151146,0.04156205508459265,0.012829201040059402,0.013489747761931193,0.04214202366376281,0.051804886817641935,0.02128908128908129,0.014781007341736097,0.04647018115561161,0.06721217356365944,0.06012184886893358,0.05694833488951136,0.07384108946608946,0.06295603774256527,0.04244555444555443,0.03368348605417572,0.023657345266165246,0.026323295141976455,0.07188929244013988,0.05229081178279039,0.04005084421751089,0.03521591792784432,0.02809080731173234,0.03741272656029103,0.019576590436980047,0.01179006601166845,0.018871700195229626,0.013403499759261245,0.01915922226851876,0.026156449610995062,No Data,No Data,No Data
SO,0.0008757038168802873,0.03582790134514272,0.0177531085694351,0.002952087952087954,0.03243574046412624,0.024386524550190705,0.025123999712979822,0.03723297998797195,0.032853763377019174,0.028757243377552935,0.02757595906437266,0.027020492445727295,0.029793521458343568,0.021134465493742236,0.030186537552855136,0.01748498291131875,0.03192432924798331,0.04406628475910774,No Data,No Data,0.019056220846502173,0.02492013627071097,0.027410150247773626,0.04375192563960003,0.05810478217074631,0.02676194531963763,0.03449591747446637,0.02606311106560565,0.04727984010268449,0.037654322412180675,0.04395738174560451,0.021678624654277875,0.03657724332205499,0.1245666438349365,0.03675851968729905,0.03881504594893722,0.02815613371860223,0.03695819462933326,0.022395283329521322,0.03015029083921128,0.030265187225108167,0.03132632656835078,0.024204838783965486,0.027666526827684584,0.01931240440445653,0.04231456821308829,0.03570172146088986,0.03934729776703852,0.04379895077328854,0.03925500603359635,0.025650244775775426,0.03594663801806664,0.030552879962125516,0.024439307000656732,0.035697670283905476,0.04864872944851762,0.01554786261575196,No Data,No Data,No Data
SZ,0.05566239316239315,0.018640350877192985,0.062204405571752525,0.01753834492598538,0.043747389306599806,0.03727809831456664,0.04438016689098938,0.03616295855695147,0.049774472078393604,0.02840227817396404,0.023510488901814924,0.04914631988676574,0.06955131321586405,0.05813641843053612,0.04413923729631348,0.039521374484474125,0.08738556605736938,0.01100455949058595,No Data,No Data,0.026727248578393627,0.0679412576439798,0.05714981318069794,0.06230996788167338,0.09131736152354715,0.06680576368076373,0.03845504910742135,0.06376697730200911,0.051011000306132245,0.05175475469593115,0.051936272560591024,0.04345834178236412,0.06093974733550704,0.06501457725947522,0.02643996594095408,0.016009978784536884,0.043121070776878136,0.041380292087233,0.05725016958350292,0.02360729885001729,0.027548461684407423,0.056100641537534746,0.09813596073138059,0.09132048874544457,0.06533918928876913,0.03564268781105517,0.10830341596764956,0.043575677768502845,0.02525811916634701,0.03219645920117618,0.04992897009026046,0.052098101328870584,0.022114258316993637,0.049204630321135215,0.035410563671433255,0.025806624551044183,0.04144897248345525,No Data,No Data,No Data
TG,0.037291280148423006,0.03297491039426523,0.017805383022774325,0.036590432443373656,0.029968295244677173,0.03690588159669617,0.02285890214822089,0.028542840720922946,0.021787593378502477,0.024586212147970236,0.03375441491894511,0.027214583168474256,0.023935736737453153,0.019864288571538907,0.027559618211904526,0.049084518036697576,0.0771998829646714,0.04780177619197957,No Data,No Data,0.036856720574111865,0.08011367025492983,0.020071720136585973,0.04737101194721068,0.06433143221470758,0.03440627182675876,0.03091733714525238,0.0335419236072141,0.031423145751620564,0.03641285928031341,0.052089536231359854,0.07158279965914714,0.06750571415132896,0.04662730497339991,0.05134221416057878,0.08005385725881037,0.11489826552206546,0.05186670618717595,0.054120985110568426,0.07275045632032522,0.062025622248432645,0.03378869736396619,0.023263707827581446,0.022824566451646655,0.018316353247466912,0.02052032082152563,0.023895041051903793,0.03354124309360532,0.02158664918164701,0.009709172454270486,0.031006537752245024,0.07427508471385047,0.07023452708676428,0.024815675104540674,0.05355750673147208,0.03947856339227243,-0.019599844599844603,No Data,No Data,No Data
TI,0.03931717973384641,0.023678809261631347,0.027968512968512976,0.027868218185805774,0.032936428045574506,0.027941274095747256,0.03541107319902259,0.03597877938363924,0.03236212983976254,0.031704162299544356,0.029846724557056965,0.04152982544880613,0.040203851303506254,0.0219849208184661,0.025794359358122968,0.040764404677898464,0.04534597156581228,0.04508780666748766,No Data,No Data,0.03488155582680653,0.035205586347974605,0.03693116611505361,0.0423509029148608,0.044194556731631904,0.04026955440540247,0.05836957882757868,0.039186178209011734,0.04210657485634663,0.045658363198776156,0.06781242487364565,0.07286406999548577,0.05855802545401861,0.04607056893806721,0.048549334880180275,0.06477132671147036,0.03170024921086863,0.04338986112028685,0.043977650063521986,0.04357166376435233,0.04579032110235635,0.04604650477432448,0.044369924831879154,0.05063386016179595,0.03757991210623886,0.03214743627916698,0.03921459916421962,0.04513010182495482,0.0489783372212853,0.049862728766757174,0.04865300046524918,0.05413633880886741,0.049668220148538424,0.04615134576426801,0.046940386881531536,0.044272412306957755,0.03468994128223256,No Data,No Data,No Data
UR,0.013354700854700852,-0.017361111111111115,-0.01175595238095238,-0.013398692810457519,0.029937509689575807,0.019545150190311476,0.02880817812324662,0.0509015984015984,0.041671885068111494,0.016395889903352587,0.005471100583246162,0.035579717621971145,0.051790608185957016,0.02448979591836735,-0.006128939436631744,0.0006561006561006551,0.01340508257174924,0.03847900465547524,No Data,No Data,0.01362538427755819,0.02094891774891775,0.02968138946399816,0.055650065025065046,0.061458879589131786,0.0924790345708713,0.08821953299226026,0.06912668170153197,0.0373936333027242,0.04432641534289884,0.05395567924139349,0.07821754677344739,0.058736575572275344,0.1705454722872756,0.07349342643266016,0.0657168091897156,0.029496698045085142,0.08776968181730084,0.04577845322526174,0.040689865689865684,0.03106549122174122,0.07749877685500006,0.0607475576225576,0.04984545493266422,0.041143925518925505,0.09989517819706499,0.08626377830923286,0.0677748838463124,0.03223711514640717,0.09766708437761068,0.05642698412698413,0.051472241209083315,0.029382582249554725,0.03146295155993431,0.043404771826559524,0.039695549439424715,0.07986431131592422,No Data,No Data,No Data
VD,0.037618321803625294,0.03685716267396545,0.027812830858156626,0.02697569869462931,0.019751976358273065,0.023613762862098316,0.0202531224833136,0.02294191107684632,0.022380310884490853,0.017783339061326252,0.017595304513369565,0.016967518826722785,0.02032839719023857,0.012483959125895007,0.013021964612326905,0.017351551884888863,0.018059269812001663,0.013417628110666345,No Data,No Data,0.02912078733541115,0.01601013557883296,0.020073793631677824,0.022088860192123687,0.02592357117550396,0.01643109498035897,0.02812924982656392,0.024447112677094904,0.024558379583102048,0.022829806060034704,0.02667975613364121,0.022111120645546045,0.025668767160395452,0.030097220429389743,0.03286878005803751,0.034772200288458226,0.09202449682145554,0.03550948957896215,0.04130074258659974,0.03251649576737175,0.03410876398634424,0.038976387731393156,0.04087175344318783,0.03613881004017237,0.03430749605175782,0.07366171562251865,0.0317364003913222,0.038475877293851476,0.032273628555201474,0.03245595139664285,0.03896642344930765,0.03742480835916212,0.03447120855627176,0.03243142688463162,0.03025293691650023,0.027001605513697496,0.038690411750835846,No Data,No Data,No Data
VS,0.029862824832024005,0.03870055694700245,0.03164983937426527,0.02758635319182359,0.006732853023571262,0.01776627174247535,0.01594279266712271,0.006064968552915827,0.012758807464056452,0.010740445454365075,0.01138405201676037,0.01869002254146604,0.015406507067505135,0.011636569870172904,0.013566049750025606,0.009878652051682407,0.013786670427605542,0.009343910302460092,No Data,No Data,0.018410516169695454,0.012036205808488262,0.01333739535459279,0.030550091155669284,0.028403142514602926,0.021814587913421085,0.044466082917110884,0.023362110932347267,0.027901124010653994,0.009391397738077735,0.011035000033915372,0.015373078838019041,0.015042821181530122,0.01455564470918382,0.003751263973211306,0.022600283322441066,0.011511948174803834,0.010996150728256349,0.016906405314874973,0.00761410717484486,0.013382762116467347,-0.0003608217310161768,0.007381055614097532,0.012410685690355517,-0.006653763481066326,0.0019437119581708546,0.003210072770556803,0.013754738942403966,0.008359694614771223,0.0037534325517073284,0.019894860673975463,0.0015319718938310851,0.00198827313098986,0.006771063838409628,0.017604910372051807,0.03212066654091794,0.011003593495909073,No Data,No Data,No Data
