canton,2012_01_Anger,2012_01_Anticipation,2012_01_Disgust,2012_01_Fear,2012_01_Joy,2012_01_Sadness,2012_01_Surprise,2012_01_Trust,2012_02_Anger,2012_02_Anticipation,2012_02_Disgust,2012_02_Fear,2012_02_Joy,2012_02_Sadness,2012_02_Surprise,2012_02_Trust,2012_03_Anger,2012_03_Anticipation,2012_03_Disgust,2012_03_Fear,2012_03_Joy,2012_03_Sadness,2012_03_Surprise,2012_03_Trust,2012_04_Anger,2012_04_Anticipation,2012_04_Disgust,2012_04_Fear,2012_04_Joy,2012_04_Sadness,2012_04_Surprise,2012_04_Trust,2012_05_Anger,2012_05_Anticipation,2012_05_Disgust,2012_05_Fear,2012_05_Joy,2012_05_Sadness,2012_05_Surprise,2012_05_Trust,2012_06_Anger,2012_06_Anticipation,2012_06_Disgust,2012_06_Fear,2012_06_Joy,2012_06_Sadness,2012_06_Surprise,2012_06_Trust,2012_07_Anger,2012_07_Anticipation,2012_07_Disgust,2012_07_Fear,2012_07_Joy,2012_07_Sadness,2012_07_Surprise,2012_07_Trust,2012_08_Anger,2012_08_Anticipation,2012_08_Disgust,2012_08_Fear,2012_08_Joy,2012_08_Sadness,2012_08_Surprise,2012_08_Trust,2012_09_Anger,2012_09_Anticipation,2012_09_Disgust,2012_09_Fear,2012_09_Joy,2012_09_Sadness,2012_09_Surprise,2012_09_Trust,2012_10_Anger,2012_10_Anticipation,2012_10_Disgust,2012_10_Fear,2012_10_Joy,2012_10_Sadness,2012_10_Surprise,2012_10_Trust,2012_11_Anger,2012_11_Anticipation,2012_11_Disgust,2012_11_Fear,2012_11_Joy,2012_11_Sadness,2012_11_Surprise,2012_11_Trust,2012_12_Anger,2012_12_Anticipation,2012_12_Disgust,2012_12_Fear,2012_12_Joy,2012_12_Sadness,2012_12_Surprise,2012_12_Trust,2013_01_Anger,2013_01_Anticipation,2013_01_Disgust,2013_01_Fear,2013_01_Joy,2013_01_Sadness,2013_01_Surprise,2013_01_Trust,2013_02_Anger,2013_02_Anticipation,2013_02_Disgust,2013_02_Fear,2013_02_Joy,2013_02_Sadness,2013_02_Surprise,2013_02_Trust,2013_03_Anger,2013_03_Anticipation,2013_03_Disgust,2013_03_Fear,2013_03_Joy,2013_03_Sadness,2013_03_Surprise,2013_03_Trust,2013_04_Anger,2013_04_Anticipation,2013_04_Disgust,2013_04_Fear,2013_04_Joy,2013_04_Sadness,2013_04_Surprise,2013_04_Trust,2013_05_Anger,2013_05_Anticipation,2013_05_Disgust,2013_05_Fear,2013_05_Joy,2013_05_Sadness,2013_05_Surprise,2013_05_Trust,2013_06_Anger,2013_06_Anticipation,2013_06_Disgust,2013_06_Fear,2013_06_Joy,2013_06_Sadness,2013_06_Surprise,2013_06_Trust,2013_07_Anger,2013_07_Anticipation,2013_07_Disgust,2013_07_Fear,2013_07_Joy,2013_07_Sadness,2013_07_Surprise,2013_07_Trust,2013_08_Anger,2013_08_Anticipation,2013_08_Disgust,2013_08_Fear,2013_08_Joy,2013_08_Sadness,2013_08_Surprise,2013_08_Trust,2013_09_Anger,2013_09_Anticipation,2013_09_Disgust,2013_09_Fear,2013_09_Joy,2013_09_Sadness,2013_09_Surprise,2013_09_Trust,2013_10_Anger,2013_10_Anticipation,2013_10_Disgust,2013_10_Fear,2013_10_Joy,2013_10_Sadness,2013_10_Surprise,2013_10_Trust,2013_11_Anger,2013_11_Anticipation,2013_11_Disgust,2013_11_Fear,2013_11_Joy,2013_11_Sadness,2013_11_Surprise,2013_11_Trust,2013_12_Anger,2013_12_Anticipation,2013_12_Disgust,2013_12_Fear,2013_12_Joy,2013_12_Sadness,2013_12_Surprise,2013_12_Trust,2014_01_Anger,2014_01_Anticipation,2014_01_Disgust,2014_01_Fear,2014_01_Joy,2014_01_Sadness,2014_01_Surprise,2014_01_Trust,2014_02_Anger,2014_02_Anticipation,2014_02_Disgust,2014_02_Fear,2014_02_Joy,2014_02_Sadness,2014_02_Surprise,2014_02_Trust,2014_03_Anger,2014_03_Anticipation,2014_03_Disgust,2014_03_Fear,2014_03_Joy,2014_03_Sadness,2014_03_Surprise,2014_03_Trust,2014_04_Anger,2014_04_Anticipation,2014_04_Disgust,2014_04_Fear,2014_04_Joy,2014_04_Sadness,2014_04_Surprise,2014_04_Trust,2014_05_Anger,2014_05_Anticipation,2014_05_Disgust,2014_05_Fear,2014_05_Joy,2014_05_Sadness,2014_05_Surprise,2014_05_Trust,2014_06_Anger,2014_06_Anticipation,2014_06_Disgust,2014_06_Fear,2014_06_Joy,2014_06_Sadness,2014_06_Surprise,2014_06_Trust,2014_07_Anger,2014_07_Anticipation,2014_07_Disgust,2014_07_Fear,2014_07_Joy,2014_07_Sadness,2014_07_Surprise,2014_07_Trust,2014_08_Anger,2014_08_Anticipation,2014_08_Disgust,2014_08_Fear,2014_08_Joy,2014_08_Sadness,2014_08_Surprise,2014_08_Trust,2014_09_Anger,2014_09_Anticipation,2014_09_Disgust,2014_09_Fear,2014_09_Joy,2014_09_Sadness,2014_09_Surprise,2014_09_Trust,2014_10_Anger,2014_10_Anticipation,2014_10_Disgust,2014_10_Fear,2014_10_Joy,2014_10_Sadness,2014_10_Surprise,2014_10_Trust,2014_11_Anger,2014_11_Anticipation,2014_11_Disgust,2014_11_Fear,2014_11_Joy,2014_11_Sadness,2014_11_Surprise,2014_11_Trust,2014_12_Anger,2014_12_Anticipation,2014_12_Disgust,2014_12_Fear,2014_12_Joy,2014_12_Sadness,2014_12_Surprise,2014_12_Trust,2015_01_Anger,2015_01_Anticipation,2015_01_Disgust,2015_01_Fear,2015_01_Joy,2015_01_Sadness,2015_01_Surprise,2015_01_Trust,2015_02_Anger,2015_02_Anticipation,2015_02_Disgust,2015_02_Fear,2015_02_Joy,2015_02_Sadness,2015_02_Surprise,2015_02_Trust,2015_03_Anger,2015_03_Anticipation,2015_03_Disgust,2015_03_Fear,2015_03_Joy,2015_03_Sadness,2015_03_Surprise,2015_03_Trust,2015_04_Anger,2015_04_Anticipation,2015_04_Disgust,2015_04_Fear,2015_04_Joy,2015_04_Sadness,2015_04_Surprise,2015_04_Trust,2015_05_Anger,2015_05_Anticipation,2015_05_Disgust,2015_05_Fear,2015_05_Joy,2015_05_Sadness,2015_05_Surprise,2015_05_Trust,2015_06_Anger,2015_06_Anticipation,2015_06_Disgust,2015_06_Fear,2015_06_Joy,2015_06_Sadness,2015_06_Surprise,2015_06_Trust,2015_07_Anger,2015_07_Anticipation,2015_07_Disgust,2015_07_Fear,2015_07_Joy,2015_07_Sadness,2015_07_Surprise,2015_07_Trust,2015_08_Anger,2015_08_Anticipation,2015_08_Disgust,2015_08_Fear,2015_08_Joy,2015_08_Sadness,2015_08_Surprise,2015_08_Trust,2015_09_Anger,2015_09_Anticipation,2015_09_Disgust,2015_09_Fear,2015_09_Joy,2015_09_Sadness,2015_09_Surprise,2015_09_Trust,2015_10_Anger,2015_10_Anticipation,2015_10_Disgust,2015_10_Fear,2015_10_Joy,2015_10_Sadness,2015_10_Surprise,2015_10_Trust,2015_11_Anger,2015_11_Anticipation,2015_11_Disgust,2015_11_Fear,2015_11_Joy,2015_11_Sadness,2015_11_Surprise,2015_11_Trust,2015_12_Anger,2015_12_Anticipation,2015_12_Disgust,2015_12_Fear,2015_12_Joy,2015_12_Sadness,2015_12_Surprise,2015_12_Trust,2016_01_Anger,2016_01_Anticipation,2016_01_Disgust,2016_01_Fear,2016_01_Joy,2016_01_Sadness,2016_01_Surprise,2016_01_Trust,2016_02_Anger,2016_02_Anticipation,2016_02_Disgust,2016_02_Fear,2016_02_Joy,2016_02_Sadness,2016_02_Surprise,2016_02_Trust,2016_03_Anger,2016_03_Anticipation,2016_03_Disgust,2016_03_Fear,2016_03_Joy,2016_03_Sadness,2016_03_Surprise,2016_03_Trust,2016_04_Anger,2016_04_Anticipation,2016_04_Disgust,2016_04_Fear,2016_04_Joy,2016_04_Sadness,2016_04_Surprise,2016_04_Trust,2016_05_Anger,2016_05_Anticipation,2016_05_Disgust,2016_05_Fear,2016_05_Joy,2016_05_Sadness,2016_05_Surprise,2016_05_Trust,2016_06_Anger,2016_06_Anticipation,2016_06_Disgust,2016_06_Fear,2016_06_Joy,2016_06_Sadness,2016_06_Surprise,2016_06_Trust,2016_07_Anger,2016_07_Anticipation,2016_07_Disgust,2016_07_Fear,2016_07_Joy,2016_07_Sadness,2016_07_Surprise,2016_07_Trust,2016_08_Anger,2016_08_Anticipation,2016_08_Disgust,2016_08_Fear,2016_08_Joy,2016_08_Sadness,2016_08_Surprise,2016_08_Trust,2016_09_Anger,2016_09_Anticipation,2016_09_Disgust,2016_09_Fear,2016_09_Joy,2016_09_Sadness,2016_09_Surprise,2016_09_Trust,2016_10_Anger,2016_10_Anticipation,2016_10_Disgust,2016_10_Fear,2016_10_Joy,2016_10_Sadness,2016_10_Surprise,2016_10_Trust,2016_11_Anger,2016_11_Anticipation,2016_11_Disgust,2016_11_Fear,2016_11_Joy,2016_11_Sadness,2016_11_Surprise,2016_11_Trust,2016_12_Anger,2016_12_Anticipation,2016_12_Disgust,2016_12_Fear,2016_12_Joy,2016_12_Sadness,2016_12_Surprise,2016_12_Trust
AG,3.0,3.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,5.0,2.0,1.0,0.0,8.0,11.0,0.0,2.0,5.0,1.0,2.0,0.0,10,25,0,0,23,3,1,0,59,81,0,14,84,21,5,3,61,99,0,7,113,21,9,1,51,110,1,11,115,25,7,0,58,168,3,14,254,58,6,0,32,71,2,3,61,11,3,2,71,95,2,12,92,12,9,3,74,116,1,13,136,41,4,1,81,96,0,13,103,33,7,3,53,96,0,14,106,60,4,0,57,89,0,16,120,115,15,1,81,102,0,14,118,111,5,3,102,186,0,25,142,55,17,1,160,312,3,27,263,70,21,2,142,302,5,19,543,64,22,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,46,0,7,62,10,3,0,99,152,0,10,137,28,14,3,159,249,0,25,236,43,22,3,293,609,4,56,493,74,28,4,286,399,2,37,363,101,27,4,131,309,0,11,241,47,11,2,135,318,4,30,247,47,13,3,137,221,1,18,191,50,17,1,101,218,1,15,182,31,14,0,166,236,2,18,189,30,16,2,177,255,1,16,228,51,30,2,146,279,2,17,233,42,22,3,120,258,3,20,206,44,17,2,35,46,0,5,37,7,2,1,98,191,0,27,169,46,34,3,60,70,1,5,92,15,8,0,58,114,1,13,109,29,13,0,59,107,1,7,96,7,4,1,22,54,0,1,34,5,0,0,24,39,0,3,29,16,2,0,77,172,1,22,155,50,11,2,87,151,1,23,148,37,13,1,88,162,1,9,150,55,14,0,73,157,1,15,171,52,10,2,130,227,1,24,193,59,12,0,26,67,0,6,83,22,4,0,92,395,2,18,224,51,8,2,95,184,2,17,198,68,14,0,99,162,0,7,126,48,9,3,83,205,0,14,160,51,17,1,101,194,1,15,183,37,11,1,116,195,0,26,182,35,26,2,173,290,2,40,277,61,20,6,108,194,2,27,170,55,11,3,116,197,3,22,208,41,56,2,62,105,0,10,101,19,16,1,34,53,0,7,52,5,7,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,3,0,0,2,0,0,0,12,15,0,1,14,1,2,0,4,4,0,0,4,6,0,0,2,3,0,2,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,4,0,0,0,2,0,0,0,1,1,0,0,1,1,0,0,3,2,0,0,1,1,0,0,4,5,0,0,1,1,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1,0,0,0,0,0,0,0,3,3,1,0,9,0,0,0,3,2,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,6,0,0,3,0,0,0,1,2,1,0,2,0,0,0,5,12,0,0,10,3,2,0,2,5,0,2,7,1,0,0,1,4,0,0,2,1,1,0,1,4,0,0,5,0,0,0,5,9,0,1,8,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,1,6,0,0,7,0,1,0,7,12,0,0,7,1,0,2,3,9,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,0,2,0,6,5,0,0,3,1,0,0,1,2,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,2,1,0,1,8,0,0,4,0,0,0,1,6,0,1,4,1,1,0,3,8,0,1,7,3,0,0,2,3,0,0,9,3,0,0,0,2,0,0,3,0,1,0,2,0,0,1,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
AR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,12,0,1,4,2,0,0,6,6,0,0,5,0,0,0,2,5,0,0,1,0,0,0,6,11,0,0,8,1,1,0,2,11,0,0,14,2,1,0,3,10,0,0,12,2,0,0,1,2,0,0,2,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,4,5,1,0,3,10,0,0,1,0,1,0,2,107,0,2,3,2,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2,1,0,1,4,0,0,0,28,4,0,0,7,0,0,0,2,0,0,1,58,0,0,0,3,3,0,0,9,2,0,0,5,5,0,0,4,1,0,0,4,4,0,1,9,2,0,0,0,1,0,2,2,0,0,0,2,35,0,0,1,1,0,0,0,1,0,0,0,2,0,0,3,11,0,1,3,8,1,0,2,3,0,0,2,1,0,0,1,2,0,1,5,3,2,0,2,3,0,0,4,6,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,2,0,0,2,4,0,3,9,3,0,0,4,7,0,0,8,10,1,0,2,2,0,0,8,5,0,0,2,2,0,1,1,1,0,0,0,2,0,0,0,0,0,0,4,5,0,1,3,1,2,0,3,4,0,0,4,0,0,0,3,3,0,0,7,0,0,0,1,6,0,0,8,0,0,0,2,2,0,0,6,0,1,0,0,2,0,0,2,0,0,0,9,11,0,1,8,4,0,0,11,8,0,0,11,1,1,0,3,5,0,1,12,1,0,0,5,12,0,0,17,0,1,0,8,7,0,0,15,0,2,0,6,12,0,0,5,2,1,0,5,10,0,1,15,2,3,0,5,10,0,1,7,2,1,0,8,6,0,0,8,0,1,0,2,2,0,1,3,0,0,0,0,0,0,0,3,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
BE,13.0,10.0,1.0,1.0,8.0,1.0,0.0,0.0,13.0,12.0,0.0,0.0,12.0,5.0,2.0,1.0,14.0,13.0,0.0,1.0,15.0,1.0,1.0,0.0,55,117,0,15,77,17,6,2,196,358,2,26,301,231,28,5,170,352,1,29,265,66,17,4,201,322,2,28,257,60,19,2,231,312,3,42,347,226,22,5,134,256,1,28,198,89,20,1,150,229,1,26,234,72,11,3,170,236,2,21,208,92,20,3,190,247,2,21,285,86,23,5,203,276,2,31,284,187,18,6,224,228,2,24,281,167,19,2,186,192,1,19,227,76,24,3,126,167,0,24,196,68,9,6,226,273,3,31,297,83,17,6,265,366,1,38,397,97,29,3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,76,91,0,11,147,27,6,3,188,255,0,21,297,87,15,7,181,247,2,17,310,50,21,7,299,416,4,40,367,91,28,8,251,352,2,30,333,145,20,7,256,347,2,33,393,123,27,3,297,398,4,33,421,78,23,5,261,377,0,29,439,121,16,5,297,363,7,45,391,130,21,1,279,444,3,40,485,72,22,2,301,484,20,60,491,212,26,7,327,559,4,127,624,173,57,6,267,611,5,50,465,220,29,4,79,153,0,14,492,37,9,2,270,543,6,43,461,132,24,4,244,400,1,35,356,110,29,2,261,381,2,37,394,89,26,1,161,1254,2,84,309,64,24,1,94,137,1,21,153,21,18,1,132,137,0,20,153,26,9,3,600,553,1,69,531,103,35,6,303,568,2,54,608,90,36,5,330,635,1,62,655,110,41,9,358,641,2,67,847,119,44,6,187,410,1,26,336,57,26,2,90,133,0,11,121,28,6,1,299,524,3,44,487,125,41,5,270,512,0,44,472,89,28,1,291,615,4,67,538,105,39,3,246,447,2,57,485,82,32,2,296,578,4,68,550,119,41,5,307,505,3,53,632,99,43,5,320,587,5,50,642,97,40,14,333,620,3,46,573,96,49,4,422,715,3,75,743,100,49,7,243,385,1,37,454,58,29,6,157,269,0,25,306,23,15,4,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
BL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,16,21,0,1,65,12,0,0,38,39,1,2,38,150,3,1,42,55,0,12,49,328,5,1,36,68,0,6,74,41,6,0,85,91,0,12,132,17,11,1,39,29,0,5,37,10,8,0,40,98,1,13,79,23,7,1,73,79,4,13,98,34,7,1,93,114,2,15,122,53,4,1,48,99,2,15,94,31,14,0,68,90,1,17,120,13,5,1,47,57,1,7,63,10,6,0,83,85,0,13,103,22,4,1,67,64,0,8,92,26,11,0,77,120,0,17,129,23,14,1,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,30,23,1,3,18,4,2,1,76,125,0,11,115,13,6,3,85,92,0,15,122,15,7,1,193,267,3,39,293,47,13,0,193,196,3,18,221,34,14,0,61,72,0,12,88,19,7,0,62,90,2,15,108,16,5,1,38,47,0,8,60,6,6,0,32,56,0,4,57,12,1,1,59,93,0,13,127,12,9,1,81,195,2,11,102,14,5,1,59,107,0,10,98,13,8,1,62,84,1,14,81,14,8,2,12,31,0,2,21,4,0,0,69,84,1,10,119,12,8,1,54,71,0,11,97,13,6,0,32,46,0,11,49,3,1,1,24,29,0,1,34,24,2,0,9,17,1,3,15,3,1,1,11,24,0,3,27,2,1,0,43,45,2,4,63,11,2,0,34,73,0,4,57,14,6,0,40,51,2,5,61,11,3,0,61,129,0,8,118,15,3,1,42,67,0,5,57,8,2,0,19,22,0,1,34,9,1,0,39,67,0,8,90,13,0,0,51,87,1,4,134,15,6,0,32,52,0,4,46,13,2,0,23,64,0,11,76,6,2,0,52,64,0,7,83,8,5,2,46,78,0,2,78,15,2,3,47,87,0,11,98,15,5,0,52,82,1,10,90,17,3,3,34,65,1,8,77,6,1,1,29,34,1,15,58,14,1,0,19,31,0,4,54,5,1,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
BS,7.0,3.0,0.0,0.0,7.0,1.0,0.0,1.0,6.0,7.0,0.0,0.0,4.0,4.0,1.0,1.0,16.0,16.0,0.0,2.0,15.0,1.0,0.0,0.0,26,47,0,3,24,7,6,0,68,143,1,11,111,57,6,2,150,228,1,21,201,124,17,3,66,135,1,13,96,17,6,1,103,132,1,10,135,33,7,3,77,99,4,10,75,53,6,2,94,131,0,13,130,36,8,4,125,162,0,17,140,23,13,4,93,130,0,14,139,24,6,3,134,155,1,18,144,54,6,0,123,101,1,11,140,36,8,2,109,129,2,16,101,21,9,1,195,176,3,25,175,25,9,3,130,122,3,12,114,22,12,1,133,145,1,15,155,37,10,5,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,33,51,1,7,51,10,3,1,123,107,1,12,93,26,3,0,119,155,1,19,173,36,4,0,140,157,3,19,149,24,10,4,69,116,0,11,106,19,8,0,104,139,1,19,136,26,7,0,229,247,2,19,287,40,28,6,164,174,1,16,169,68,29,2,105,135,1,14,141,35,15,1,163,176,6,27,244,36,15,3,148,267,2,22,192,59,16,1,86,133,0,18,142,31,7,0,87,140,0,17,162,36,18,1,74,124,3,21,92,10,7,2,93,121,1,18,106,22,9,1,60,81,0,16,86,13,2,8,46,83,1,13,90,14,5,2,39,64,1,5,76,13,2,1,28,23,0,6,32,4,1,0,19,27,1,4,42,7,2,0,81,149,3,21,174,47,14,1,102,189,4,20,293,30,14,5,75,142,2,14,149,26,8,0,83,182,0,10,183,32,5,2,99,151,2,19,147,20,16,0,51,74,0,7,59,7,7,2,100,198,0,15,158,31,13,2,81,153,1,6,131,35,5,4,82,151,1,9,123,19,7,0,55,152,0,11,104,20,6,2,235,409,2,27,355,40,24,4,102,194,1,26,166,33,7,4,136,278,2,21,266,57,21,5,164,325,41,23,471,68,19,4,103,181,0,8,152,38,4,5,36,82,0,6,82,9,1,1,45,56,1,5,62,12,5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
FR,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,55,41,1,5,204,39,1,1,49,159,0,14,753,83,4,0,55,137,1,9,741,41,4,2,44,164,0,14,787,35,10,4,74,199,0,18,815,17,16,1,25,82,0,8,335,12,1,0,64,152,1,7,695,75,9,1,53,125,0,9,678,23,15,2,59,129,3,5,694,39,6,1,122,223,0,20,792,62,17,1,92,141,2,15,679,62,5,1,119,188,2,21,754,59,20,2,71,142,0,12,687,42,8,2,88,169,0,13,417,41,15,3,74,114,1,13,105,51,11,4,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,21,32,0,2,34,14,2,0,73,105,2,7,101,35,7,4,75,121,2,14,127,40,6,2,207,322,2,33,407,50,20,2,225,260,1,32,284,57,17,6,74,87,2,11,131,27,10,1,74,105,6,11,136,23,12,0,76,113,0,19,121,29,15,1,89,123,1,11,105,28,10,3,50,82,3,11,95,16,4,1,101,168,1,22,127,21,13,1,123,176,7,19,134,45,13,1,71,92,0,9,105,12,2,1,12,26,4,3,23,3,2,0,30,72,1,10,100,17,1,0,42,63,1,5,67,11,2,1,40,69,3,4,66,5,7,0,23,49,0,7,50,119,4,1,5,14,0,2,17,1,1,1,12,20,0,4,27,1,1,0,66,87,1,10,84,15,3,1,59,115,1,10,118,16,10,1,34,68,0,6,56,10,2,1,48,94,0,7,116,21,7,0,51,86,0,12,97,8,5,0,31,43,1,1,25,2,4,1,86,142,1,11,157,15,12,1,72,122,0,10,111,15,9,0,47,90,1,5,94,14,3,1,55,87,2,4,107,15,10,2,100,118,1,8,129,18,10,0,58,126,3,11,104,15,12,0,60,93,1,12,122,13,7,1,57,94,0,7,83,13,13,1,45,74,0,10,68,21,6,0,22,44,1,5,47,11,5,1,16,33,0,1,43,5,5,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
GE,42.0,40.0,0.0,4.0,30.0,5.0,1.0,0.0,73.0,56.0,0.0,6.0,72.0,13.0,2.0,0.0,66.0,68.0,0.0,4.0,57.0,5.0,1.0,1.0,238,256,1,21,553,52,18,3,622,602,1,66,1692,143,51,14,621,633,4,59,1668,169,39,12,418,461,3,56,1524,99,29,13,469,552,1,73,1529,118,27,12,276,266,1,36,788,110,19,5,500,567,4,86,1463,197,47,19,619,683,7,89,1553,160,51,23,556,611,5,61,1410,251,35,29,738,760,5,116,1702,356,56,33,612,651,1,69,1464,172,39,34,992,895,5,101,1817,254,59,56,693,775,7,92,1573,263,45,43,783,944,4,102,1723,266,45,49,631,757,6,86,1328,241,48,38,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,334,300,2,32,552,107,19,11,696,832,9,77,1403,303,45,35,694,731,7,72,1358,533,151,27,878,1040,9,103,1530,354,50,27,836,880,9,107,1526,219,76,28,711,784,5,72,1498,175,55,22,969,1055,8,104,1866,222,71,39,633,868,7,77,1457,420,61,24,741,1057,1,101,1905,383,71,29,734,915,9,94,1917,224,62,16,741,978,13,104,1885,182,77,22,756,1147,12,111,2029,250,64,16,498,812,5,78,1749,166,53,18,472,315,2,27,781,53,23,6,425,767,9,72,1614,127,58,11,423,601,7,72,1371,109,38,17,494,739,5,79,1633,175,59,9,321,498,1,68,1087,94,29,4,203,433,5,50,599,56,25,2,131,260,5,34,466,39,11,2,505,994,10,97,2061,199,52,7,634,987,10,130,1773,186,69,10,535,1038,7,112,2065,224,103,15,547,1305,6,133,1683,204,81,10,414,884,2,68,1181,310,42,11,188,315,0,33,421,53,30,2,554,1208,10,105,1485,227,69,9,528,931,11,95,1442,137,53,14,587,944,14,138,1446,307,71,11,518,890,6,89,1354,158,57,16,622,1278,7,135,1653,163,86,12,589,1099,10,151,1093,164,94,16,839,1640,13,237,1758,288,110,12,871,1498,15,233,1642,290,109,21,564,1013,9,108,975,192,70,10,306,525,6,85,527,78,33,10,182,413,2,59,361,54,26,2,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
