canton,"2012,08,03_polarity","2012,12,27_polarity","2012,12,01_polarity","2012,12,10_polarity","2012,07,28_polarity","2012,04,10_polarity","2012,05,04_polarity","2012,08,05_polarity","2012,01,02_polarity","2012,08,14_polarity","2012,09,02_polarity","2012,03,08_polarity","2012,03,30_polarity","2012,03,10_polarity","2012,04,08_polarity","2012,04,12_polarity","2012,08,13_polarity","2012,03,06_polarity","2012,06,01_polarity","2012,01,14_polarity","2012,03,24_polarity","2012,04,07_polarity","2012,09,30_polarity","2012,02,12_polarity","2012,03,07_polarity","2012,04,26_polarity","2012,02,01_polarity","2012,10,06_polarity","2012,09,09_polarity","2012,11,02_polarity","2012,10,26_polarity","2012,05,06_polarity","2012,08,31_polarity","2012,08,12_polarity","2012,04,24_polarity","2012,01,07_polarity","2012,04,01_polarity","2012,01,19_polarity","2012,09,25_polarity","2012,02,29_polarity","2012,02,19_polarity","2012,09,10_polarity","2012,12,12_polarity","2012,08,10_polarity","2012,05,30_polarity","2012,03,11_polarity","2012,08,09_polarity","2012,12,08_polarity","2012,06,22_polarity","2012,11,11_polarity","2012,03,09_polarity","2012,08,17_polarity","2012,04,29_polarity","2012,12,31_polarity","2012,06,05_polarity","2012,04,13_polarity","2012,07,18_polarity","2012,09,23_polarity","2012,11,04_polarity","2012,01,28_polarity","2012,11,14_polarity","2012,06,28_polarity","2012,07,12_polarity","2012,10,12_polarity","2012,07,20_polarity","2012,12,14_polarity","2012,10,24_polarity","2012,01,16_polarity","2012,04,22_polarity","2012,11,24_polarity","2012,02,27_polarity","2012,10,15_polarity","2012,09,13_polarity","2012,10,19_polarity","2012,09,03_polarity","2012,06,03_polarity","2012,04,25_polarity","2012,02,03_polarity","2012,08,19_polarity","2012,11,12_polarity","2012,12,05_polarity","2012,09,19_polarity","2012,07,11_polarity","2012,11,07_polarity","2012,03,31_polarity","2012,04,16_polarity","2012,04,28_polarity","2012,06,17_polarity","2012,03,12_polarity","2012,11,18_polarity","2012,07,10_polarity","2012,01,18_polarity","2012,05,17_polarity","2012,12,23_polarity","2012,11,03_polarity","2012,10,03_polarity","2012,08,11_polarity","2012,12,11_polarity","2012,03,26_polarity","2012,12,13_polarity","2012,12,03_polarity","2012,07,08_polarity","2012,01,10_polarity","2012,12,09_polarity","2012,09,26_polarity","2012,12,07_polarity","2012,07,27_polarity","2012,08,28_polarity","2012,04,17_polarity","2012,07,19_polarity","2012,07,04_polarity","2012,08,21_polarity","2012,05,14_polarity","2012,09,04_polarity","2012,10,21_polarity","2012,01,15_polarity","2012,12,06_polarity","2012,02,21_polarity","2012,02,24_polarity","2012,05,02_polarity","2012,03,03_polarity","2012,06,02_polarity","2012,01,09_polarity","2012,05,31_polarity","2012,12,20_polarity","2012,05,24_polarity","2012,10,27_polarity","2012,05,08_polarity","2012,07,15_polarity","2012,12,24_polarity","2012,11,13_polarity","2012,02,13_polarity","2012,03,13_polarity","2012,07,14_polarity","2012,10,02_polarity","2012,06,19_polarity","2012,11,10_polarity","2012,06,11_polarity","2012,01,23_polarity","2012,07,05_polarity","2012,12,17_polarity","2012,12,21_polarity","2012,06,06_polarity","2012,03,04_polarity","2012,07,23_polarity","2012,11,20_polarity","2012,01,17_polarity","2012,05,15_polarity","2012,03,21_polarity","2012,07,22_polarity","2012,01,26_polarity","2012,09,21_polarity","2012,10,29_polarity","2012,03,25_polarity","2012,01,29_polarity","2012,10,04_polarity","2012,10,11_polarity","2012,11,27_polarity","2012,11,26_polarity","2012,06,26_polarity","2012,08,08_polarity","2012,06,24_polarity","2012,06,30_polarity","2012,08,01_polarity","2012,04,04_polarity","2012,07,31_polarity","2012,03,14_polarity","2012,07,30_polarity","2012,09,06_polarity","2012,05,16_polarity","2012,02,05_polarity","2012,04,21_polarity","2012,01,04_polarity","2012,10,01_polarity","2012,10,20_polarity","2012,02,28_polarity","2012,03,18_polarity","2012,05,07_polarity","2012,07,02_polarity","2012,01,22_polarity","2012,08,29_polarity","2012,01,11_polarity","2012,01,24_polarity","2012,05,27_polarity","2012,06,16_polarity","2012,08,27_polarity","2012,04,18_polarity","2012,05,26_polarity","2012,02,11_polarity","2012,06,15_polarity","2012,07,07_polarity","2012,02,06_polarity","2012,01,06_polarity","2012,08,02_polarity","2012,10,14_polarity","2012,10,17_polarity","2012,08,04_polarity","2012,09,07_polarity","2012,09,27_polarity","2012,11,01_polarity","2012,10,18_polarity","2012,04,20_polarity","2012,05,12_polarity","2012,06,29_polarity","2012,12,04_polarity","2012,07,16_polarity","2012,06,14_polarity","2012,08,30_polarity","2012,05,19_polarity","2012,10,07_polarity","2012,10,30_polarity","2012,12,25_polarity","2012,06,23_polarity","2012,06,08_polarity","2012,10,28_polarity","2012,03,02_polarity","2012,01,31_polarity","2012,02,10_polarity","2012,02,20_polarity","2012,07,26_polarity","2012,02,02_polarity","2012,07,06_polarity","2012,01,25_polarity","2012,07,01_polarity","2012,12,02_polarity","2012,05,21_polarity","2012,05,09_polarity","2012,06,07_polarity","2012,08,26_polarity","2012,02,15_polarity","2012,01,08_polarity","2012,08,15_polarity","2012,04,05_polarity","2012,09,08_polarity","2012,08,25_polarity","2012,09,14_polarity","2012,01,20_polarity","2012,11,30_polarity","2012,12,16_polarity","2012,11,25_polarity","2012,05,11_polarity","2012,05,25_polarity","2012,05,29_polarity","2012,03,17_polarity","2012,02,17_polarity","2012,10,16_polarity","2012,11,09_polarity","2012,05,22_polarity","2012,01,12_polarity","2012,03,29_polarity","2012,09,24_polarity","2012,09,05_polarity","2012,02,16_polarity","2012,09,18_polarity","2012,01,21_polarity","2012,12,26_polarity","2012,04,19_polarity","2012,03,15_polarity","2012,11,17_polarity","2012,02,26_polarity","2012,04,15_polarity","2012,10,05_polarity","2012,10,22_polarity","2012,03,20_polarity","2012,07,09_polarity","2012,06,13_polarity","2012,09,28_polarity","2012,02,14_polarity","2012,09,17_polarity","2012,05,01_polarity","2012,02,04_polarity","2012,06,18_polarity","2012,02,09_polarity","2012,11,29_polarity","2012,10,31_polarity","2012,12,28_polarity","2012,12,30_polarity","2012,02,08_polarity","2012,03,27_polarity","2012,06,12_polarity","2012,03,01_polarity","2012,09,16_polarity","2012,03,22_polarity","2012,02,23_polarity","2012,06,10_polarity","2012,10,13_polarity","2012,07,21_polarity","2012,02,18_polarity","2012,05,28_polarity","2012,11,21_polarity","2012,06,25_polarity","2012,06,27_polarity","2012,05,05_polarity","2012,10,25_polarity","2012,09,12_polarity","2012,05,10_polarity","2012,02,22_polarity","2012,03,19_polarity","2012,10,23_polarity","2012,11,23_polarity","2012,04,06_polarity","2012,04,27_polarity","2012,08,20_polarity","2012,04,11_polarity","2012,09,11_polarity","2012,07,03_polarity","2012,11,28_polarity","2012,10,08_polarity","2012,08,16_polarity","2012,09,29_polarity","2012,03,16_polarity","2012,01,27_polarity","2012,11,06_polarity","2012,01,03_polarity","2012,08,07_polarity","2012,10,10_polarity","2012,12,15_polarity","2012,03,28_polarity","2012,09,01_polarity","2012,07,13_polarity","2012,06,04_polarity","2012,02,07_polarity","2012,01,30_polarity","2012,05,20_polarity","2012,08,06_polarity","2012,01,05_polarity","2012,11,16_polarity","2012,08,18_polarity","2012,06,20_polarity","2012,04,14_polarity","2012,05,13_polarity","2012,10,09_polarity","2012,07,24_polarity","2012,02,25_polarity","2012,08,23_polarity","2012,11,19_polarity","2012,07,25_polarity","2012,04,30_polarity","2012,11,22_polarity","2012,09,22_polarity","2012,06,09_polarity","2012,03,05_polarity","2012,05,18_polarity","2012,01,01_polarity","2012,05,23_polarity","2012,11,08_polarity","2012,04,02_polarity","2012,01,13_polarity","2012,08,24_polarity","2012,04,09_polarity","2012,04,03_polarity","2012,04,23_polarity","2012,12,19_polarity","2012,05,03_polarity","2012,07,29_polarity","2012,08,22_polarity","2012,11,15_polarity","2012,11,05_polarity","2012,07,17_polarity","2012,09,15_polarity","2012,06,21_polarity","2012,12,18_polarity","2012,12,29_polarity","2012,12,22_polarity","2012,09,20_polarity","2012,03,23_polarity"
AG,-0.010133189962327321,0.05639473876038388,0.030275723996822865,-0.025747164530561775,-0.017626413134418154,-0.03267779234509824,-0.0185303401260658,0.01349114771999448,0.002706724194032358,0.05766406098283598,0.028272908166025408,-0.051653426159946794,0.28622555845983855,-0.05771411476602353,0.01550092599755362,-0.05163051180984121,0.015037277446512405,-0.002372522810734153,0.03504864722094653,0.0445909665687475,-0.019150805503141854,-0.018114537445671763,-0.016923187622068743,-0.007100929408630216,-0.062246173491189265,0.024886325330804974,-0.04769390914875399,0.020193094147845092,-0.024355446844168002,0.007538075017076826,0.03059793902630089,0.05089200113995983,0.008684218895555807,0.02678780543997608,-0.04076947384703727,-0.06565747516386752,-0.037724034374808244,-0.014048279505243363,-0.01898942089402548,-0.07326861702802848,-0.07272983261657165,No Data,0.02560770977565845,0.015338118149629923,0.023206704348652282,-0.054749918904446936,0.0075381625390933665,0.07111682212649481,0.02533168253760857,0.011681293226670292,-0.06626822675754913,0.06737373476512047,-0.0546189070151796,0.07107784514807888,0.025965441252830863,0.012131208821026545,-0.01862279926158202,-0.010950466844019239,0.0223417312274455,-0.06824965767557867,0.07759338880359196,-0.03513934628053037,-0.010297226466812078,0.02255794443229916,0.00028100368283806777,0.00926991334834984,0.04046611304144944,-0.011334382945746485,-0.009491675496550452,0.020174126966161863,-0.041010461272948065,0.02364684825736639,No Data,0.06934738293366137,-0.006148706686658629,0.005161344578077607,0.009579722623477054,-0.0913353117597476,0.024108055594668283,0.06574875782732761,0.04152455547489306,-0.015096649037141793,0.016606001025442303,0.057155741568544687,-0.04828684636742965,-0.06502884833564773,-0.05036940000980731,0.02763927005725268,0.045387596683388466,0.015658468895363344,-0.017591064046347752,-0.0718959496228573,-0.0018623330852287935,0.021357185140461577,0.04438728804468311,0.007681858421202427,-0.009405820882904441,0.05262829854740704,-0.039744981834926175,0.0028894406852797657,0.09656992119096061,0.0014438766693066754,-0.07119182477729623,0.025240405507450263,0.011328730382769409,0.05470409239624931,-0.007790481276510109,-0.026935653975132232,-0.060002872727570745,0.015662673373404955,-0.008801879544439353,0.05319052495384004,-0.03833554936478971,No Data,No Data,-0.03229368360298785,0.08801408168433701,-0.10531367379517242,0.04296205578405715,-0.024180563034650115,-0.0010085480473195647,-0.005234249115394784,-0.07375334753188388,0.019506069394895024,0.03528121943824457,-0.017102461030056887,0.049777412010522534,-0.03551751216291661,-0.014939334244719727,0.010492256695633743,-0.0029913416814173355,-0.06303699679597126,-0.019647547687306005,-0.009884528931621658,0.033598017530462834,0.0404294113307932,0.04946756349292491,0.0451027901559968,-0.09820554322226449,0.0017152591157454516,0.038842937740842784,0.030106146739800693,0.05721724756657889,-0.11490590261926378,-0.024159447798634257,0.052766201584348506,-0.0723163207445653,-0.01861361271587549,-0.07196982839490093,-0.023486635969230375,-0.07735360830553326,-0.019337105311179253,0.06779400085879393,-0.045375976636596455,0.10206157561727028,0.009569005434172136,0.01531778730559129,0.029242273396664367,0.021642506893844848,-0.02082094344909691,0.05092685670885935,0.03947953592471016,-0.019206906242224344,0.05108583747796306,-0.03793715277862506,0.02701435673771589,-0.016808616306134613,0.000622774662533555,0.0032147142860361197,-0.03736762650492102,-0.0649301828106322,-0.028128916733459908,-0.06356912595283501,0.018556529063408177,No Data,-0.06805683246541835,-0.07358927309325984,-0.024562474284773265,-0.027573534500778693,-0.054696997567015564,-0.014766507657474219,-0.1433294273862623,0.02245513940492507,0.0261614965433762,0.05351021146870797,0.039141704336604397,-0.04690898950090867,-0.007024079538863246,-0.03637849280940351,-0.01050385781548117,0.029067474110344688,No Data,0.10344646010841255,0.010628969002705478,0.015664140404709526,0.05284759997640254,-0.019998758269528263,No Data,-0.012313957859835344,0.09569429468109805,0.051157380294367095,-0.045240208245451996,-0.03271199029374158,0.0009188129395678298,0.06513714997528748,0.005724021633729789,0.023818618030251523,0.017823000627475192,-0.018875175978729952,0.057591707744708266,0.04359178195573173,0.0058573894025356794,0.015024069507065889,0.024624423115123056,0.010766894425512203,-0.08260820554443163,-0.044978459831583,-0.0569624023804339,-0.0498967873112633,-0.03093603312535938,-0.08425412912266474,0.030237324719568442,-0.06947813020168984,-0.009156988413729989,No Data,-0.046228680177022814,-0.014787000316678681,0.028568542400935263,0.018881858309355508,0.006966841704052645,-0.05466450130810917,0.015316184279556968,-0.10372477951133965,No Data,-0.014439753314022783,No Data,-0.060774247277651336,0.013877511064374324,0.022595157438966975,0.001253386119240327,-0.022145635005251976,-0.00625080439503573,0.04056731095186487,-0.07623290046398731,-0.05835399312484358,0.03683998405983022,0.03937050156723131,-0.02012864681192231,-0.04691797696336439,0.23512558160327446,-0.013313332604501557,-0.008069224149959729,-0.04435086826971869,-0.021558714800977614,0.043433419012248266,0.033604261937359436,-0.043897924532220654,-0.05492091625692949,0.021669439851614836,0.01153187229156362,0.06494231002743196,0.04343359225763758,0.10321614487689686,-0.08687640856873985,-0.02684163732555941,0.029832059532383846,-0.00769879040655588,0.029473173107211453,No Data,-0.018350058827342124,-0.06126213161470719,-0.010332153538253782,-0.06237527671249788,0.013959657575569613,0.04445859968562489,0.022759602486356147,0.03165961541829042,-0.05952373995538259,0.006873623387998668,0.015842205965404546,-0.0677348459076953,0.050716591836805436,-0.021811588662303108,-0.011033272483172993,0.0039449453873379,0.0625002277107942,-0.003042987651327597,-0.06731877493134045,0.019071345990146298,0.029657573104487682,0.021871072518386558,-0.013590860529540312,-0.016997747310219198,0.05654719069676747,No Data,-0.04072849976880345,-0.02169812262292914,-0.017702622502507426,0.07869269892776369,0.007788785660385389,-0.13127089845143233,-0.039482268781842134,0.014669249012485898,-0.07373558246323188,No Data,0.007907499346063152,0.022871100005030957,0.09603699578497463,0.058883821128830484,-0.02278643035369185,-0.043700736143050686,-0.0532891912096091,0.014430192519849557,-0.046139113589437356,0.0013931730221114133,-0.009639353454289798,-0.008821148364878083,-0.05103759779511178,0.0034409319902445595,-0.011708855343228667,0.0540424221549555,-0.09194011348353537,-0.0559090470878688,-0.012543129570731358,0.02357924751279701,-0.04225142390683848,0.0028693728930880257,0.015631403645411997,0.06718595185404985,-0.009667938978675636,-0.027991139810655985,0.025536274174876385,-0.01012217920380705,0.0663079781591409,-0.058976568340082094,0.004557721209200669,-0.015969230621326883,-0.022645092115028874,-0.005227953429195892,-0.015125308562517766,0.02896276007836448,-0.054622441189094206,-0.02485940601264721,0.03227474570992935,-0.023866904041280345,0.01681660040774097,-0.05499897593459941,-0.05658148497351919,0.02824915998060669,-0.0568164159246807,-0.05764725910452323,0.0008014802121775476,-0.000748662116551403,0.002707760469909113,0.01649764879428949,0.04177291605929255,0.04646093039624566,0.033192305705272686,-0.02704549482245385,-0.006429641498191138,0.05410870080119799,0.050432072351070056,0.02160328414406822,0.02823483461964142,-0.01431395639222563,-0.05607971198906289
AI,0.03268617297391031,-0.10582077728537789,No Data,No Data,0.13772477865299737,No Data,-0.09223920051751489,-0.02554178525219747,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-0.017041206880205887,No Data,No Data,No Data,0.0,No Data,No Data,-0.015639745969990133,No Data,0.4584388777090872,No Data,-0.16467993169796172,No Data,0.0325438719047576,-0.013074377944754245,0.005931604785139886,-0.05719313063578735,No Data,No Data,No Data,-0.0014722008260794062,No Data,No Data,No Data,No Data,No Data,-0.04075767929579994,No Data,No Data,0.13284614739465395,-0.068051371632506,No Data,No Data,-0.18879555501500267,-0.11030875871795708,-0.028171220871816144,-0.036672795531876495,-0.05812436310587892,0.08973916721022154,-0.04794914485231294,-0.08331098364026879,No Data,0.031187917632394993,0.2955901579383666,-0.12607616961168971,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-0.019141288374379443,-0.11789317613994206,0.01984370224124267,No Data,0.09530394924304399,-0.09817414787556882,-0.02157051638509712,No Data,-0.045643707489375775,No Data,No Data,No Data,No Data,0.09727812137369228,No Data,No Data,No Data,0.0,-0.07591831426615861,0.28792590631266923,-0.02204399711611456,No Data,0.5196894818917769,0.01913746502108031,No Data,-0.05429344023841806,No Data,0.009857297202952654,No Data,No Data,No Data,No Data,-0.1152954284383373,No Data,No Data,No Data,No Data,0.042015076766567724,0.12674609758169458,No Data,No Data,No Data,-0.18721440595657055,No Data,No Data,0.07755078457671584,No Data,0.05133433233452433,No Data,-0.01776529057517168,0.37298469391539757,-0.04792393798846553,-0.03132069175492338,No Data,No Data,No Data,-0.08933370089203871,No Data,No Data,0.04797282460088825,No Data,No Data,-0.1538161404374455,No Data,No Data,-0.06049427597066802,-0.12567775967880626,No Data,-0.03548515549025583,No Data,0.0,No Data,No Data,-0.046513938912275295,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-0.046222484975674875,No Data,-0.0694450384858185,-0.11276339675702546,-0.0029392261028374756,0.5196894818917769,-0.01792155957862785,No Data,0.1721180600781689,No Data,0.03691916405278247,0.07050214602030477,-0.029811699558510336,No Data,-0.009380253910347913,No Data,No Data,No Data,No Data,No Data,-0.004686069418758668,-0.10273020725853303,No Data,0.0,No Data,No Data,-0.016455366139959182,0.5196894818917769,No Data,No Data,-0.06536844510768693,No Data,No Data,0.05825495896632874,No Data,No Data,0.44925977133121636,-0.03462294732213646,No Data,0.16783217012731733,No Data,0.03180545769083399,-0.03505876425846353,No Data,-0.07901314842693113,0.009294120544574331,No Data,No Data,No Data,-0.3816596444995334,0.025081147232231028,0.13835844838020572,-0.021513452541978475,-0.03974880387153572,0.19047731560840053,0.14950241787080606,0.07939768258940916,0.10725869603485473,No Data,No Data,No Data,No Data,0.005763860136083842,No Data,0.015642972316819617,No Data,No Data,No Data,-0.04624320053563359,-0.07765148327315544,-0.010167475380670104,No Data,No Data,No Data,No Data,No Data,No Data,0.2722617781693264,0.0,-0.09433940668496033,No Data,No Data,No Data,-0.03471740588037952,-0.15482720690192803,-0.09562957431383691,No Data,No Data,-0.040977819799286004,-0.14070776738805182,-0.030575496763000365,No Data,No Data,0.05114045362686765,No Data,No Data,-0.07668991196894656,No Data,No Data,No Data,No Data,0.0,No Data,No Data,-0.001443650286460943,No Data,No Data,-0.005422147817411356,-0.0940073292764912,-0.020116746958773583,No Data,No Data,0.0760823949664429,No Data,-0.014206983547937091,No Data,No Data,0.06543687293621434,0.05001418594512466,No Data,No Data,No Data,No Data,-0.09372742701006016,No Data,No Data,No Data,No Data,-0.029807937486993227,0.5196894818917769,No Data,-0.04689657023840657,No Data,No Data,No Data,-0.061822488871843696,-0.07981549119662473,No Data,-0.04905754840322579,No Data,No Data,-0.057836992536896635,-0.30415922538577966,No Data,0.2616086495125307,-0.004825555777784781,No Data,No Data,No Data,No Data,No Data,No Data,0.12996579459348043,No Data,No Data,No Data,No Data,-0.07049025724252883,0.09603363551302717,-0.04009342486923632,No Data,0.15364245628913067,0.017903193727958965,-0.07826598460924994,No Data,No Data,-0.031057242866789993,-0.13777031332657114,No Data,No Data,0.25984474094588844,No Data,No Data,-0.013901613168988365,0.0297185253782926,0.0,No Data,-0.02240341328800574,-0.016937574283654576,-0.05838818998718906,0.14166299260095055,No Data,0.5196894818917769,-0.00026351211515981965,No Data,0.021035976123245703,No Data,-0.14452481319879668,-0.07376328875620852,No Data,No Data,-0.010613416244437577,No Data,No Data,No Data,-0.0129355519420911,No Data,-0.16390828703155133,0.063662877511658,No Data,No Data,0.002788119273863021,No Data,0.14594041298496188,No Data,0.0815365403976991,0.5980950810775645,-0.24978693536912575,No Data
AR,-0.11679045540685493,-0.03783946053861596,-0.12428141461146162,0.0,-0.0015460364390432121,0.013217223040255466,0.07830088642152157,-0.056145960883509566,No Data,-0.1561879213037005,0.062388076747597915,-0.1293633197580954,-0.08971751164373724,No Data,-0.1208087372253554,-0.046535497505179116,-0.21167538042048006,No Data,-0.04963956857277893,No Data,-0.06369081959246732,-0.05977344411015865,-0.08068544426928692,No Data,-0.1491236338291651,-0.004643113657107662,No Data,-0.01619297150982487,No Data,-0.053364569895992905,-0.018878059902820443,-0.004537853850479303,-0.10815480044673198,-0.013413154146930912,-0.0354891367450113,No Data,-0.03319045177224344,-0.03928871777887852,-0.025233481455721685,-0.12714265642064582,No Data,No Data,0.006110157621733483,-0.03452555116089983,0.07041028907138921,No Data,-0.0371097886182757,0.05801759727658984,-0.015231018002761946,-0.07783667092971122,No Data,-0.03526730147611389,-0.007944015634214829,-0.05961452179153685,0.0411939607477297,-0.016034654054705423,-0.02244490823033754,0.013991113529340326,-0.06660624964024518,No Data,-0.02018902029688118,0.05271366529646028,-0.04477614774303407,0.07324954269988067,-0.11063939787011379,-0.04281594430798629,-0.00327136383015445,No Data,-0.03458339190764217,-0.07586855552835842,No Data,0.23353490538396163,No Data,0.07452304735260633,-0.06459682885946978,0.03762494575714097,-0.07772617908146867,No Data,-0.007186452974927482,-0.026887134081433117,-0.06570592316862248,-0.05637406303504444,-0.02619923369010749,-0.04640158142008758,-0.014790989135953303,-0.011019988246958047,0.0,-0.0557315677394021,No Data,-0.02367118420816381,-0.11066375770607315,No Data,-0.003121702155693025,0.16103348443083232,-0.06694668287800508,-0.06209015525459996,0.05545167090021654,-0.0645503796430998,No Data,-0.015515837953577548,0.03509203987027998,-0.011218735621257107,No Data,-0.057347294673013874,-0.07886407446346115,-0.008229625056374815,-0.056844972650557435,-0.13294185553271737,No Data,-0.06381889851813892,-0.0760976380755257,-0.08073017708714875,-0.10161825744771487,No Data,No Data,No Data,-0.007489321804868919,No Data,No Data,-0.05978267839663728,-0.20006732157014762,-0.0071181645198845995,No Data,-0.0846856066156825,-0.061993391497943695,-0.010575536950615043,-0.06820030564909474,-0.10401069406318901,No Data,0.14608914960537733,-0.0756921940417256,No Data,No Data,-0.02560569256058453,-0.03337317333347988,-0.058983252107785454,-0.059167674134874455,-0.0723402211230673,No Data,0.05204142794577803,0.02768902576181606,-0.0759856003798971,-0.07791125925345863,0.1109815473416758,-0.07336329888638433,0.0865648634736786,No Data,-0.11613409196740718,No Data,-0.048636315574612496,No Data,-0.05048350896943723,-0.06378170866420162,No Data,No Data,-0.035985217502939204,-0.13064132539408696,-0.030071206586602034,-0.037691489697602776,0.0193182022399409,0.004808538113333255,-0.03812507443083171,-0.09527593447137292,-0.03129256578254385,-0.01458649269171455,-0.00039133203062777786,No Data,-0.10590108055013968,0.012164883602001741,-0.029903881848617277,No Data,-0.04007130855050935,No Data,-0.04724516116141134,No Data,No Data,No Data,No Data,-0.03955470277461116,No Data,-0.11620015010257136,No Data,No Data,0.04171747571558687,No Data,-0.04186421872526488,-0.04090127207912616,-0.10502777545294227,-0.18089906270801748,-0.050277119216326355,-0.002343394817033606,No Data,0.011679116048882707,-0.05272128811407613,0.009232410809716991,-0.028076472615365614,0.004907151239109877,No Data,-0.07011402834055155,-0.014087402007397137,0.02562641231854303,-0.014834139194368098,-0.08141569141804564,-0.027260539521710148,-0.01584506409747864,-0.04017393693105879,-0.007641241103395193,0.0012289995671420644,-0.022145401465195242,0.035062858577606854,-0.05144462301866816,0.09537723400598781,-0.18144253569495047,0.03910423218373006,-0.04610904261962266,-0.08488378951952537,No Data,No Data,No Data,-0.05786725184928581,No Data,-0.1284524326526463,No Data,-0.02806541771682867,No Data,-0.0845658690169015,-0.03584143950004038,0.09590117315809021,No Data,No Data,No Data,-0.11851764402438318,No Data,-0.06599252481786985,0.027583680345027225,No Data,-0.1183426857811419,0.09625098172288298,-0.0005378444994913143,-0.06213552183467254,-0.0789575326633168,-0.003575357811253904,-0.013009433815141117,-0.1749378833731599,No Data,0.016640539729721623,-0.009767419306811099,-0.1548291026044225,No Data,No Data,-0.018242032201718134,0.017793807680254597,No Data,No Data,No Data,-0.04742389250217997,0.0575384520013372,No Data,-0.032112096625545865,No Data,0.0,-0.10180837703349487,0.033701006661211376,No Data,-0.12568155385932817,0.041930985556926655,-0.06581431192313004,No Data,No Data,-0.05051809138178077,No Data,-0.047241864191838956,-0.15111958000938375,-0.07405180759878874,-0.07845125746211326,0.060474399763516894,-0.025968481063483134,-0.2526882257127094,No Data,-0.03855990781314954,-0.10017254421162347,No Data,No Data,No Data,0.01601956905656997,-0.05997611116412876,-0.1706342372701523,No Data,No Data,0.003431367596947732,-0.055514234396403864,-0.03339131060033957,0.023127444834161178,-0.017504445366925647,No Data,-0.03561726087380898,No Data,No Data,-0.007275998999146058,-0.12734119805042954,No Data,-0.04915020520454534,-0.09606240604109575,0.007985238610122168,No Data,-0.1078624560786505,-0.048504719304055643,0.07202982418897844,-0.0026933786744643834,No Data,-0.07103650273324601,No Data,-0.06337428225517959,No Data,0.02141001952556664,No Data,0.003336890299680773,0.0,No Data,-0.12795299290794518,0.02042291734987155,No Data,-0.09026054075613106,-0.0873732417103569,0.027370865411099555,No Data,-0.08369122037908924,No Data,0.007789094018652826,-0.047055847964459406,0.01122150948379419,0.0007033545798702662,-0.044192062043610314,No Data,No Data,-0.07312192906820678,-0.05493191615079904,0.010897403604117603,-0.1207495951216595,-0.11977366499306523,0.048906095907197245,0.03064366785148552,0.0396488295275676,No Data,0.01230064162601887,0.00854428737192453,-0.05301075460648289,No Data,-0.0012590681845761965,-0.020507324832454786,-0.05363712341929414,-0.1050467654888524,-0.07693772852179344,0.004985021366068842,-0.053163658273140985,-0.01225414596884076,-0.09487806927122196,-0.12544088985576937,-0.08549700945539229,No Data,0.009669566742023565,0.04177760902786542,0.3051037681772095,-0.05641881598923424,-0.0782855004136181,No Data
