canton,2012_01_polarity,2012_02_polarity,2012_03_polarity,2012_04_polarity,2012_05_polarity,2012_06_polarity,2012_07_polarity,2012_08_polarity,2012_09_polarity,2012_10_polarity,2012_11_polarity,2012_12_polarity,2013_01_polarity,2013_02_polarity,2013_03_polarity,2013_04_polarity,2013_05_polarity,2013_06_polarity,2013_07_polarity,2013_08_polarity,2013_09_polarity,2013_10_polarity,2013_11_polarity,2013_12_polarity,2014_01_polarity,2014_02_polarity,2014_03_polarity,2014_04_polarity,2014_05_polarity,2014_06_polarity,2014_07_polarity,2014_08_polarity,2014_09_polarity,2014_10_polarity,2014_11_polarity,2014_12_polarity,2015_01_polarity,2015_02_polarity,2015_03_polarity,2015_04_polarity,2015_05_polarity,2015_06_polarity,2015_07_polarity,2015_08_polarity,2015_09_polarity,2015_10_polarity,2015_11_polarity,2015_12_polarity,2016_01_polarity,2016_02_polarity,2016_03_polarity,2016_04_polarity,2016_05_polarity,2016_06_polarity,2016_07_polarity,2016_08_polarity,2016_09_polarity,2016_10_polarity,2016_11_polarity,2016_12_polarity
JU,-0.125,0.05555555555555555,0.017543859649122813,0.14039966418883645,0.1929112328335246,0.17496674845766494,0.2713099193282893,0.15697600934842545,0.1617646404094863,0.15953950530590322,0.13080062734251577,0.1805366222817825,0.14139866332152698,0.1400892218880598,0.13074270947513159,0.16933987340420364,0.08455326306180798,0.07530185809342643,No Data,No Data,0.06415617283950623,0.044299158811980446,0.05779563693886886,0.09100972867218637,0.31310543240934363,0.08130630463408277,0.08245861014594576,0.06592820085843028,0.07444331129229129,0.0565941834694283,0.06985547384928412,0.08817770622377302,0.09697142477405633,0.08456994951748867,0.08233805222845852,0.09094770673863976,0.08653011094606261,0.08888261001110484,0.10063103012567844,0.08377416885389327,0.0736879113436633,0.061263082065841815,0.08563124005010064,0.1373132036698896,0.07714764221957911,0.06609595471096952,0.04816508544041608,0.09829704455298072,0.10305648660979541,0.05262577225553717,0.05941133168490432,0.10328432185883395,0.09634837480197249,0.07039318827965772,0.08516772494357071,0.08840263007432822,0.08042141578285447,No Data,No Data,No Data
LU,0.08224110825072363,0.08777157062229006,0.061522845643939415,0.09833266102301423,0.10004269432341081,0.07285710219383919,0.08831782805456018,0.08219176659807724,0.09508885731267298,0.08912523538868666,0.08063904778895643,0.08063346991882862,0.07974879937565017,0.10344299687236647,0.0937701869265692,0.0801027451106827,0.09656626028069128,0.10810621046025316,No Data,No Data,0.06767804498990898,0.09211893221978233,0.08924000610244753,0.10599705103990792,0.20199089800993258,0.09709672819448466,0.08915424409646378,0.0866480530314107,0.08984538848518006,0.09097914134034488,0.09178226937282045,0.11419813120724356,0.11688819504124619,0.11906228205696245,0.12541683039860438,0.18596542467885788,0.1471723117228896,0.13186056329717805,0.1596276991586375,0.09104210500940257,0.11167308330586506,0.09986525896581859,0.12659105433592724,0.10332032397998339,0.08904323306875053,0.09044566433550098,0.09703104621597464,0.10201165400717896,0.08584587488788838,0.07975868734401581,0.043505273022542756,0.12719512103259406,0.10812501443331134,0.09546150583642551,0.1032663681139918,0.10671140783090562,0.039254865088692484,No Data,No Data,No Data
NE,0.11418761793761792,0.14744578526009694,0.13426136674628056,0.14882789619290074,0.1393027796864131,0.1703824814326346,0.11724174107704523,0.09985048634638499,0.08716791858487008,0.07664740932016792,0.0626669943136074,0.06905346660919011,0.0668351022539481,0.06940452822210241,0.07613410335440282,0.0726448849644349,0.061785933064902376,0.061621168437341625,No Data,0.2725,0.048904851481447055,0.053208282998448375,0.057247194671104285,0.059634389152426734,0.06383041846246826,0.051554101039340314,0.05328633920631323,0.04707537805373295,0.05806464786798424,0.052603079517289306,0.05322714784446013,0.08718055056678187,0.07003577573514401,0.06253187736044243,0.06636145643202213,0.06180494898780254,0.05049731946281909,0.06161503904661955,0.06067300289403769,0.0715217512758295,0.06605619020720652,0.06954784211230884,0.05345554585339687,0.06765449775944744,0.072950748598496,0.06574702365597865,0.06497818203432396,0.0630116903338939,0.07821936559529132,0.0664147037466618,0.07011781599963947,0.06835713768406478,0.08611927628640355,0.0734862951948104,0.059667335615058166,0.058523538377338466,0.06607423701908406,No Data,No Data,No Data
NW,0.05092592592592592,-0.0861111111111111,0.0,0.14131155303030304,0.1548905242056704,0.11344010462063107,0.15132842098799545,0.16374032089941185,0.09982495845456912,0.12564990346334073,0.13697531271924684,0.14330455177681423,0.15914308652705925,0.13817288865206426,0.07619272126763513,0.09249509149243199,0.061368835930201,0.06917860785088494,No Data,No Data,0.15301967253976181,0.14330145690989068,0.13906801547218217,0.10110610083585472,0.3749782764659721,0.11285915367229143,0.13543101666171528,0.05460768239487429,0.08135260504117695,0.056103087174947115,0.12215076826344916,0.14231511585534373,0.11893802799142608,0.07208706108706107,0.08947418097488434,0.07960141743950225,-0.0070913857967429385,0.05283073593073592,0.07469053420431754,0.12169412377745711,0.16507179257179255,0.12661743239663995,0.10591701223982782,0.07292244217325089,0.08748016609842593,0.11424337431016819,0.10835841213636628,0.12606188816990213,0.08362457727863429,0.14441898440792245,0.07427526599725769,0.09526115658598057,0.12824214095047434,0.0914227966307022,0.08572673267220747,0.08995430495430493,0.15705138706858887,No Data,No Data,No Data
OW,-0.023809523809523808,0.13504032258064516,0.11141788766788767,0.15575334686864867,0.07993469504523522,0.07956358130637983,0.0806051433949527,0.11417005206585512,0.10345744067014226,0.06859972085310942,0.07301536544149367,0.11229591874445956,0.08581738407714974,0.08870950026318171,0.08549514684944848,0.11347734962044868,0.11491713077490084,0.0884799643445123,No Data,No Data,0.09166753255221567,0.08040530626669977,0.08414441671318408,0.09787058555479607,0.08073978454076697,0.09178161996277764,0.10745246232939314,0.10486469451567959,0.09880412267091468,0.09858328576621006,0.07731017901971822,0.08478813697196043,0.10876861019681264,0.13510266302715107,0.405559697597735,0.10473423506705216,0.08932719053860887,0.09780128488887249,0.21409062141819282,0.11792804103260726,0.13453333006472615,0.13412142873720354,0.11051929915088961,0.09655059502010795,0.10949072187862385,0.13574120759777691,0.11867718824946095,0.1500660919498963,0.14990778738856722,0.13393204295695554,0.1253016578298924,0.12353294296475731,0.13567958375887093,0.12639299757453698,0.10877553308566522,0.13178793211730064,0.12976235030557098,No Data,No Data,No Data
SG,0.08453959793300755,0.08954407027081442,0.08237908828057523,0.08128497990789,0.07353355668615938,0.08356473430570743,0.09797807618953468,0.0968314617574374,0.0987177653085647,0.09222714718914149,0.08296138875077719,0.10144521911417513,0.0931388932918078,0.09627054865589739,0.10023028565455797,0.10069771281342943,0.10704806577014427,0.09100960120611401,No Data,No Data,0.12110551371064401,0.10256153176969543,0.09200236296800722,0.08895095302180374,0.27840202320533874,0.1158456183860236,0.11076925760506488,0.13969636588719808,0.1388201827699618,0.1508526710175535,0.1542487598554502,0.12143889731759386,0.1159571484609315,0.09973554599230225,0.13237444745153562,0.14396371116565845,0.11859743522767935,0.11442358617839381,0.1333270223431377,0.09877272934877304,0.1263700657421501,0.11528080162506472,0.10502688097707417,0.09441486072965398,0.11078027768932333,0.07073555627759918,0.10341253170563396,0.11561898038356112,0.10798173477363185,0.10023111795468724,0.13262759819828965,0.12373044392249659,0.14368950032470584,0.12822241011365074,0.13164118822117427,0.11895530059635184,0.121860818735942,No Data,No Data,No Data
SH,0.25104166666666666,0.007499999999999995,0.0,0.12432503223726626,0.09070042234769143,0.08897166647166647,0.09918839948154108,0.08359965755880665,0.14756802838929364,0.13334459672872828,0.13461748127281215,0.10426833671337271,0.138989773355445,0.10515370851370853,0.0925255728094993,0.035154885319359,0.055800171112671104,0.07441646561237908,No Data,No Data,0.08291917407988837,0.09296621678974622,0.05116626645923521,0.08631060041688565,0.3760421588969325,0.08948314387307954,0.06889379065217259,0.049284632301459214,0.06867145504850948,0.07808598570262917,0.09654776342276347,0.10090666540950642,0.08273434503260453,0.1236111111111111,0.10592553753065115,0.08426566517615901,0.0783767892388582,0.08567522409963509,0.05287037037037036,0.13441460055096421,0.1426921291741368,0.09467154046829618,0.11888583280015876,0.08013830176405479,0.08298936570675702,0.07853465207631873,0.0862655573593074,0.08153037965497797,0.12640061478882786,0.08325812605473622,0.14003761027271097,0.13425188935358429,0.08033712729218341,0.10929939192034077,0.06052095368795832,0.08340631118359991,0.09217656475468976,No Data,No Data,No Data
SO,0.1335024752475247,0.09617647058823528,0.06791917081145805,0.07795209549326738,0.09268253447101647,0.065270196058728,0.07605666357689432,0.11947877890794933,0.08068235358621674,0.09118561137568693,0.1070255694502119,0.0832572152427581,0.10183495006580363,0.06713699898157445,0.10407427365023132,0.11009891994297152,0.11847365538587282,0.1273489396940272,No Data,No Data,0.04981310881644952,0.09312560350593445,0.09338925150355482,0.10030579038593168,0.2582809142000557,0.0815325577509652,0.09138134407568434,0.09014016191644224,0.11266261614460624,0.10821749960670618,0.12862181844079493,0.0893245266619592,0.12540017928206842,0.19830470919975948,0.10974308808195006,0.11116264752694155,0.0872362164840203,0.08720786930363539,0.11130254524004524,0.10666978522616338,0.1060811373509076,0.09788980985988309,0.11192371279953373,0.11263391466909187,0.10519009936814769,0.13830672237311784,0.11662815590002634,0.10785447153424069,0.11455085180262664,0.051165538635547306,0.08635144650902134,0.10339576472093982,0.10430860795680187,0.10150564982445466,0.10943454180741699,0.11790945039661485,0.07980144991905748,No Data,No Data,No Data
SZ,0.08330128205128205,0.05059974747474748,0.12517730496453902,0.08601051144464317,0.08505813108707977,0.08201852056810442,0.10474473148099664,0.07713254362472699,0.13342925345361914,0.07637664898697868,0.0741955931665271,0.14287155066956103,0.16621245363373877,0.1570274380715445,0.15669601564687677,0.12333641785371094,0.1526264452446293,0.05134128768971236,No Data,No Data,0.10465502779077424,0.16085145013047997,0.12173065072828548,0.09561266645148224,0.3345270175586461,0.14272407686288044,0.10267635091624064,0.12861857443482436,0.11013444612521317,0.1132956788935518,0.13581112495503253,0.1520476880801336,0.1512864830275545,0.10692110642314914,0.11191726011656894,0.1323876883502254,0.1939031408874251,0.09739542539236734,0.1535355539522206,0.09876271533678938,0.12727813205675242,0.11533737830288664,0.13264557454664938,0.09730120641519423,0.13782157940496437,0.10427326006768779,0.1027383422705302,0.12238355227402416,0.08140932663135203,0.09196956495426725,0.13959401048673256,0.11286291136184382,0.09769466057243485,0.08485510203019156,0.08605758478426265,0.09905277413025923,0.10688219728166666,No Data,No Data,No Data
TG,0.10023809523809522,0.035675883256528415,0.08720355731225297,0.08213835042086057,0.08717090461078789,0.09589744767856631,0.08318851793862204,0.09362932873450819,0.08720929362779094,0.05693753479457984,0.1294842912094766,0.08714758072044115,0.09683848113331256,0.0783384432363563,0.09995118944370697,0.10933012873132036,0.16679256866934203,0.11811701179314803,No Data,No Data,0.12261060927521328,0.07277555398706458,0.08212290130730805,0.08965856866505238,0.26640354439579184,0.09382549296450225,0.1384077331302112,0.1292609013627933,0.15332211692356917,0.1256185281288815,0.16326344129831497,0.19156725533896996,0.13770648856658452,0.07964623572391623,0.1584352301348304,0.12829165639300444,0.16233904701442922,0.12875451912327524,0.07379558004746259,0.11356577672617142,0.19212195013606825,0.10100461629362005,0.08912026944561899,0.07564690935203325,0.08839262532189118,0.12717779296726667,0.09236017683026553,0.12009917031669438,0.08755130722222444,0.06036968675667311,0.08296703692114041,0.12516944107346775,0.1218260626819726,0.0979934002800266,0.07877718086736359,0.09452881602895491,0.08438113715552739,No Data,No Data,No Data
TI,0.05995981554677207,0.025291690048634494,0.014805102305102303,0.23368253557881621,0.27972480296615,0.22973565226594786,0.23589685712191963,0.2206303111667395,0.09638403667845681,0.1748124926327603,0.23622038286000369,0.23617921504932002,0.24181828951423698,0.23718731723901365,0.20573296962189475,0.1283470587480495,0.12945850267686856,0.1562590048944739,No Data,No Data,0.12170831463642107,0.10226627273618015,0.10592868734874272,0.1158927359584401,0.15382063084060923,0.13626941271098564,0.1706670488479834,0.11296090592656677,0.1301086351347236,0.12606711100802545,0.12330672536367356,0.11673630870685481,0.16113366327915682,0.13884090255796896,0.12559726294394952,0.13080126037445103,0.1271151354039529,0.1439934982007097,0.1253687787804517,0.12368166558999452,0.10507372170640569,0.11051160029933355,0.1120180724800738,0.1169417331528545,0.10092491679731244,0.08890669608455098,0.09756537254789735,0.11478515874304923,0.12212861783180777,0.12668816476848452,0.1261994772499539,0.1475491631078814,0.12244689324795013,0.1159977378001747,0.11318712031779911,0.10930772853337845,0.08592113203389871,No Data,No Data,No Data
UR,-0.042013888888888885,0.02289196310935441,-0.03489583333333333,-0.030938697318007663,0.04847494553376906,0.02465513848549648,0.09845502714684201,0.08953700067982562,0.0764817570546737,0.06832021250444216,0.052488221421609575,0.07546864319890634,0.12176664577146043,0.05418937783446712,0.05343285909692161,-0.00017497607508594492,0.03096308387865637,0.08264108358260717,No Data,No Data,0.06099950396825397,0.0360663082437276,0.09131086142322095,0.10279252522674855,0.2743450965098182,0.053683959322137036,0.16037746727478866,0.06021741323648104,0.09576384690251878,0.12521624441604498,0.11456009020741167,0.14800692347832567,0.367854482708649,0.5001798774362072,0.4238810598867394,0.20627444681712154,0.07943622269203664,0.2126571637426901,0.147540034491254,0.12203625235404897,0.09776780150765542,0.13639316426408135,0.10188655260083831,0.0714483349804893,0.07001797521227575,0.17775641025641023,0.10797193877551019,0.14076181386972403,0.07242880036630038,0.10747135729063438,0.10203041653994575,0.09051501035196687,0.07929088217778696,0.09691669036559554,0.10133492394396174,0.12161314606546575,0.09766260162601623,No Data,No Data,No Data
